Company name,Company Url,Lohnfertigung(True/False),Produkte_1,Produkte_2,Produkte_3,Maschinen_1,Maschinen_2,Maschinen_3,Prozess_1,Prozess_2,Prozess_3
Hacker Feinmechanik GmbH,https://www.hacker-feinmechanik.de,True,Drehteile,Frästeile,Schleifteile,CNC-Drehmaschinen,CNC-Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
Proto Labs Germany GmbH,https://www.protolabs.de,True,3D-gedruckte Teile,CNC-bearbeitete Teile,Spritzgussteile,3D-Drucker,CNC-Bearbeitungsmaschinen,Spritzgussmaschinen,Fräsen,Laserschneiden,Spritzgießens
M&V GmbH Siegmar,https://cms.muv-siegmar.de,False,,,,,,,,,
Hilger u. Kern GmbH,https://www.hilger-kern.de,False,Riemenspannungsmessgeräte,Schwingungsdämpfer,Spannrollen,,,,,,
Schuhmacher Präzisionsdrehteile GmbH,https://www.schuhmacher.de,True,Baugruppen,Komponenten,Präzisionsdrehteile,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
SECO GmbH,https://www.diesel-engine-motor-service.com/de/,False,Ersatzteile,Technischer Support,Überholungsservices,,,,,,
KURT EBERLE GmbH & Co. KG,https://www.eberle-technik.de/de/,True,Baugruppen,Präzisionsdrehteile,Werkstoffe,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Drehungen,Erodierungen,Montagen
bedea Berkenhoff & Drebes GmbH,https://bedea.com,False,EMV-Messsysteme,Spezialkabel,,,,,,,
ISEO Deutschland GmbH,https://www.iseo.com/it/,False,Serraturen,Zugangskontrollgeräte,Zylinder,,,,,,
Weisser Spulenkörper GmbH & Co. KG,https://www.weisser.de,True,Katalogprodukte,Kundenprodukte,Spulenkörper,CAD-Technologien,Handlingsysteme,Spritzgussmaschinen,Drahterodierungen,Spritzgießverfahren,additive Fertigungen
KWD Kupplungswerk Dresden GmbH,https://www.kupplungswerk-dresden.de/de/,True,Antriebstechniken,Bremsen,Kupplungen,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehen,Fräsen,Schleifen
Märkisches Werk GmbH,https://www.mwh.de,False,Führungen,Sitzringe,Ventile,Erodiermaschinen,Fräsmaschinen,Schleifmaschinen,Erodieren,Fräsen,Schleifen
Paatz Viernau GmbH,https://www.paatz.com,True,Bohrköpfe,Greifersysteme,Vorrichtungen,CNC-Bearbeitungszentren,Rundtaktmaschinen,Transferstraßen,Bohren,Fräsen,Schleifen
Veolia Deutschland,https://www.veolia.de,False,Abfallmanagements,Energielösungen,Wassermanagements,,,,,,
Eaton Technologies GmbH,https://www.eaton.com/de/,False,Aktuatoren,Elektronische Komponenten,Steuerungen,,,,,,
Elektrowerk Weisweiler GmbH,http://www.elektrowerk.de,False,Ferrochrame,Legierungspulver,Spezialprodukte,,,,,,
DITTER PLASTIC GmbH + Co KG,http://www.ditter-plastic.de,True,Spritzgussteile,Technologien,Werkzeuge,Lasermaschinen,Spritzgießmaschinen,Werkzeugmaschinen,Laserschneidens,Oberflächenbehandlungen,Spritzgießens
Centroplast Engineering Plastics GmbH,https://www.centroplast.de,False,Bipolarplatten,Fertigteile,Halbzeuge,,,,,,
AHP Merkle GmbH,https://www.ahp.de,False,Elektro-hydraulische Linearantriebe,Hydraulikzylinder,Zubehör,,,,,,
ASK-Kugellagerfabrik Artur Seyfert GmbH,https://www.askubal.de,False,Gelenkköpfe,Gelenklager,Wälzlager,,,,,,
Won Ik Quartz Europe GmbH,https://www.wonik.de/de/,False,Liner,Podeste,Prozessrohre,,,,,,
ALU-LINE Metallverarbeitungsgesellschaft mbH,https://alu-line.de,True,Aluminiumverarbeitungen,Drehdornpressen,Hubbetten,Blechbearbeitungsmaschinen,CNC-Bearbeitungszentren,Lasermaschinen,Blechbearbeitungen,CNC-Bearbeitungen,Laserschneiden
WAGU Gummitechnik GmbH,https://www.wagu-rubber.com,True,Gummimischungen,Masterbatches,Verbindungen,Extruder,Kalander,Knetmaschinen,Extrudierungen,Kalandrierungen,Mischungen
Wichmann GmbH,http://www.csn.eu,False,Elektromotoren,Gelenkwellen,Sonderlösungen,,,,,,
Slawinski & Co. Gesellschaft mit beschränkter Haftung,https://www.slawinski.de,False,Klöpperböden,Korbbogenböden,Tellerböden,Bördelmaschinen,Drückmaschinen,Kümpelmaschinen,Bördel,Drücke,Kümpel
SKS Welding Systems GmbH,https://www.sks-welding.com,False,Brenner-Reinigungsstationen,Schweißbrenner,Schweißmaschinen,,,,,,
AMS Apparate-Maschinen-Systeme,https://www.ams-systeme.de,True,Apparate,Gefäße,Schweißbaugruppen,Bohrmaschinen,Schneidemaschinen,Schweißmaschinen,Bohrungen,Schnitte,Schweißungen
häwa GmbH,https://www.haewa.de,False,Gehäuse,Klimatisierungen,Schaltschranksysteme,Abfüllen,Abkanten,Bedrucken,Abfüllen,Abkanten,Bedrucken
PANA Foamtec GmbH,https://panafoamtec.de,True,Klebebänder,Schaumstoffe,Verarbeitungsdienstleistungen,Schneidanlagen,Spaltmaschinen,Stanzmaschinen,Kaschieren,Schneiden,Stanzen
Spindelfabrik Neudorf GmbH,https://www.sfn-gmbh.de,True,Baugruppen,Einzelteile,Montageeinheiten,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,CNC-Drehen,CNC-Fräsen,CNC-Schleifen
Morton Extrusionstechnik GmbH,https://www.tarkett.de,False,Designböden,PVC-Böden,Teppichböden,,,,,,
Kurt Zecher GmbH,https://www.zecher.com,False,Anilox-Rollen,chromierte Anilox-Rollen,keramische Anilox-Rollen,,,,,,
wafi Walter Fischer GmbH & Co. KG,https://www.wafi-sulz.de/de/,True,Drehteile,Frästeile,Kabelverschraubungen,Drehmaschinen,Fräsmaschinen,Montagemaschinen,Drehungen,Fräsungen,Montagen
PTFE Nünchritz GmbH & Co. KG,https://www.ptfe-nuenchritz.de,True,Halbzeuge,Hochleistungskunststoffe,PTFE Fertigteile,,,,,,
Kirchhoff & Lehr GmbH,https://tillmann-gruppe.de/de/,False,,,,,,,,,
Spindel- und Lagerungstechnik Fraureuth GmbH,https://www.slf-fraureuth.de,False,Kugellager,Spindeleinheiten,Wälzlager,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
CEMO GmbH,https://www.cemo.de,False,Gefahrstofflagerungen,Pumpen,Tankanlagen,,,,,,
Brüninghaus & Drissner GmbH,https://www.b-dhilden.de,True,Prototypenbauten,Serienfertigungen,Werkzeugbauten,Pressen,Stanzmaschinen,Ziehmaschinen,Biegen,Stanzen,Tiefziehen
TIGRA GmbH,https://www.tigra.com,False,Hartmetall-Fräserplatten,Schneidplatten,Sägezähne,,,,,,
URALAN Kunststoffverarbeitung GmbH,https://www.uralan.de,False,Granulate,Kunststoffteile,Räder,Granuliermaschinen,Spritzgießmaschinen,Werkzeugmaschinen,Granulierungen,Spritzgießverfahren,Werkzeugmachereien
ROLEC Gehäuse- Systeme GmbH,https://rolec.de,False,Industriegehäuse,Steuergehäuse,Tragarmsysteme,Fräsmaschinen,Laserschneidmaschinen,Oberflächenbehandlungsmaschinen,Fräsen,Laserschneiden,Oberflächenbehandlungen
LISEGA SE,https://www.lisega.de,False,Federhänger,Konstanthänger,Rohrhalterungen,CNC-Maschinen,Prüfmaschinen,Roboter,Montagen,Prüfungen,Schnitte
SCS Deutschland GmbH & Co. KG,https://scs-group.net,False,,,,,,,,,
ASTORPLAST Klebetechnik GmbH,https://www.astorplast.de/de/,False,Haftklebebänder,Kreuzspulen,Schaumklebebänder,,,,,,
Materion Advanced Materials Germany GmbH,http://materion.com,False,Elektronikwerkstoffe,Leistungswerkstoffe,Präzisionsoptiken,,,,,,
SF - Filter GmbH,https://www.sf-filter.com/de/,False,Flüssigkeitsmanagement,Industriefilter,Mobile Filter,,,,,,
ST Stanztechnik GmbH,https://www.stanztechnik.de,True,Biegeteile,Stanzteile,Ziehteile,Differenzwegpressen,Exzenterpressen,Ziehpressen,Biegen,Stanzen,Ziehen
Beck u. Kaltheuner,https://beka-feuerfest.de,False,Bauteile,Fertigbauteile,Massen,Pumpmaschinen,Spritzmaschinen,,Pumpen,Spritzgießen,
SMW-AUTOBLOK Spannsysteme GmbH,http://smw-autoblok.de,False,Greifer,Messsysteme,Spannsysteme,,,,,,
SHS-Dichtungen-GmbH,https://www.shs-dichtungen.de,False,Mikroz precisionsteile,O-Ringe,Spritzgussteile,,,,Laserschneiden,Stanzen,Wasserstrahlschneiden
Rohrwerk Maxhütte GmbH,http://www.rohrwerk-maxhuette.de/de/,False,Rohre für Kugelkäfige,Rohre für Nockenwellen,profilierte Rohre,,,,,,
Aerotechnik E. Siegwart,https://www.aerotechnik.de,False,Absperrklappen,Drosselklappen,Formstücke,,,,,,
RMIG Nold GmbH,http://rmig.de,False,Lochbleche,Sonderlösungen,Steckbleche,,,,,,
Fitesa Germany GmbH,https://www.fitesa.com/en/,False,Filme,Komposite,Vliesstoffe,,,,,,
Junker-Filter GmbH,https://junkerfilter.de,False,Filterelemente,Filterschläuche,Filtertaschen,Lasermaschinen,Pneumatische Fördersysteme,Roboter,Montagen,Plissierungen,Ultraschallverschweißungen
Selectrona GmbH,https://www.selectrona.com,True,Hybrid-Baugruppen,Kunststoff-Komponenten,Metall-Kunststoff-Komponenten,Automatisierungssysteme,Spritzgießmaschinen,Stanzmaschinen,Automatisierungen,Kunststoffspritzgießverfahren,Stanzen
schmid alutec gmbh & co. kg,https://www.schmid-at.de,True,Baugruppen,Bauteile,Rohlinge,Druckgussmaschinen,Schmiedepressen,Strangpressmaschinen,Druckgüsse,Schmieden,Strangpressen
HSP Schwahlen GmbH,https://www.hsp.biz,False,Abziehhülsen,Adapterhülsen,Sicherungsmuttern,,,,Bohren,Fräsen,Schleifen
Möller-Industrietechnik GmbH,https://www.moeller-it.de,False,Bördeldichtungen,Flachdichtungen,Gummi-Stahl-Dichtungen,Plottmaschinen,Stanzmaschinen,Wasserstrahlschneidmaschinen,Plotten,Stanzen,Wasserstrahlschneiden
Garlock GmbH,https://legacy.garlock.com,False,Dichtungen,Kompressionspackungen,Schmetterlingsventile,,,,,,
BRIDON INTERNATIONAL GMBH,https://www.bridon-bekaert.com,False,Dienstleistungen,Stahseile,Synthetische Seile,,,,,,
ProLux Systemtechnik GmbH & Co. KG,https://www.prolux.de,False,Abschlepptechniken,Arbeitschutzbekleidungen,Fahrzeugseinrichtungen,,,,,,
VMS Vorrichtungs- u. Maschinenbau GmbH,http://www.vms-salzweg.de,True,CNC-Fertigungen,Lohnfertigungen,Vorrichtungsbauten,Drehmaschinen,Fräsmaschinen,Verzahnungsmaschinen,Drehungen,Fräsungen,Verzahnungsstoßen
ESCHA GmbH & Co. KG,https://www.escha.net,False,ET-Stecker,ETM-Stecker,Sensor/Aktuatorstecker,,,,,,
HIWIN GmbH,https://www.hiwin.de/de/,False,Linearachsen,Präzisionsachsen,Rundtische,Fräsmaschinen,Laserschneidmaschinen,Schleifmaschinen,Fräsen,Laserschneiden,Schleifen
Jacob GmbH,https://www.jacob-gmbh.de,False,Kabeldurchführungssysteme,Kabelverbinder,Kabelverschraubungen,CNC-Maschinen,Spritzgießmaschinen,Werkzeugmaschinen,Drehungen,Montagen,Spritzgießungen
Sauter Feinmechanik GmbH,https://www.sauter-feinmechanik.com,False,Werkstückträgersysteme,Werkzeuge,Werkzeugträgersysteme,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
Elsässer Filtertechnik GmbH,https://www.filter-technik.de,False,Kraftstofffilter,Luftfilter,Ölfilter,,,,,,
Walter Schneider GmbH,https://www.schneider-umformen.de,True,Bauteile,Fließpressteile,Kaltfließpressteile,Endbearbeitungsmaschinen,Pressen,Werkzeugbaumaschinen,Endbearbeitungen,Kaltfließpressen,Werkzeugbauten
Kurotec-KTS Kunststofftechnik Stade GmbH,https://de.kurotec-kts.com,False,Behälter,Rohre,Sonderkonstruktionen,,,,,,
Bade und Rinscheid Metallwarenfabrik GmbH,https://www.bari-olpe.de,True,Baugruppen,Stanzteile,Ziehteile,Erodiermaschinen,Fräsmaschinen,Stanzmaschinen,Montagen,Stanzen,Ziehungen
PREFAG Carl Rivoir GmbH & Co. KG,https://www.prefag.de,True,Baugruppen,Drehteile,Zerspanungsteile,Einspindler,Mehrspindler,Rundtaktmaschinen,Drehungen,Honungen,Schleifen
GRIMM AG,https://www.grimm-precision.de,True,Achsen,Stirnradsätze,Zahnräder,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Schleifungen,Verzahnungen
Rexroth Rhinow GmbH,https://rexroth-rhinow.de,True,Metallkomponenten,Metallkonstruktionen,Metallteile,CNC-Maschinen,Laserschneidmaschinen,Wasserstrahlschneidmaschinen,Bohren,Fräsen,Schleifen
Wilhelm Weber GmbH & Co. KG,https://www.weber-esslingen.de/de/,True,Dreheinheiten,Kunststoffteile,Spritzgießwerkzeuge,Automatisierte Maschinen,Drehsysteme,Spritzgießmaschinen,Montagen,Qualitätskontrollen,Spritzgießens
ACE Advanced Composite Engineering GmbH,https://ace-composite.com/de/,True,Baugruppen,Fahrzeugteile,Komponenten,Autoklaven,Fräsmaschinen,RTM-Anlagen,CFRP-Verarbeitungen,Oberflächenbehandlungen,RTM-Technologien
Zahn Pinsel GmbH,https://www.zahn-pinsel.com,True,Künstlerpinsel,Modellbaupinsel,Pinsel,,,,,,
Magnetfabrik Bonn GmbH,https://magnetfabrik.de,False,Kunststoffgebundene Dauermagnete,Magneten,Magnetsysteme,,,,Magnetisierungen,Präzisionsfertigungen,Spritzgießens
Kammerer Gewindetechnik GmbH,https://www.kammerer-gewinde.de,False,Kugelgewindetriebe,Serienproduktionen,Trapezgewindetriebe,CNC-gesteuerten Fräsmaschinen,Drehmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
Glüpker Blechtechnologie GmbH,https://gluepker-blechtechnologie.de,True,Blechbearbeitungen,Blechkonstruktionen,Blechmontagen,Gesenkbiegepressen,Laserschneidmaschinen,Schweißroboter,Biegen,Laserschneiden,Schweißen
Stokvis Tapes Deutschland GmbH,https://stokvistapes.de,False,Klebebänder,Lückenfüller,Schaumdichtungen,,,,,,
Weber Stahl-Anarbeitungs-Service GmbH,http://www.weber-stahl.de,True,Konstruktionen,Oberflächentechniken,Zuschitte,Abkantpressen,Laserschneidanlagen,Roboteranlagen,Biegen,Laserschneiden,Schweißen
Hidria Bausch GmbH,https://www.hidria.com,False,Alle Produkte,Automobiltechnologien,Industrietechnologien,,,,,,
PCM.de GmbH,https://pcmnet.de/de/,False,Automobilkomponenten,Technologische Innovationen,Wasserstoffspeichersysteme,,,,,,
PSI PRODUCTS GmbH,https://psi-products.de,False,Dichtungen,Korrosionsschutzprodukte,Rohrschutzprodukte,,,,,,
Gustav Meister GmbH,https://www.meister-siebe.de,False,Drahtsiebe,Kunststoffsiebe,Zubehör,,,,,,
UNGRICHT GMBH + CO KG,https://www.saueressig.com,True,Kalander,Sondermaschinen,Walzen,Extrudiermaschinen,Fräsmaschinen,Lasermaschinen,Extrudieren,Fräsen,Laserschneiden
Wippermann junior GmbH,https://www.wippermann.com,False,Industrieketten,Kettenräder,Schmierstoffe,,,,,,
Witte Barskamp GmbH & Co. KG,https://www.witte-barskamp.de,True,Automatisierungssysteme,Baukastenlösungen,Vakuum-Spannsysteme,,,,,,
Carl Hirschmann GmbH,https://www.carlhirschmann.de,False,Gelenklager,Rundteiltische,Spannsysteme,Erodiermaschinen,Fräsmaschinen,Lasermaschinen,Erodieren,Fräsen,Laserschneiden
Geo. Gleistein & Sohn,https://gleistein.com,False,Anwendungslösungen,Faserseile,Servicedienstleistungen,Flechtmaschinen,Reißmaschinen,Verseilmaschinen,Flechten,Testen,Verseilen
Kramski GmbH,https://www.kramski.de,True,Hybridteile,Spritzgussteile,Stanzteile,Folgeprozessmaschinen,Spritzgießmaschinen,Stanzmaschinen,Qualitätsmanagements,Spritzgusstechniken,Stanztechniken
ARUP Alu-Rohr und Profil GmbH,http://www.thermaltransfer.com,False,Kühlsysteme,Wärmetauscher,Wärmeübertragungstechnologien,,,,,,
Lochanstalt Aherhammer Stahlschmidt,http://www.aherhammer.de,True,Lochbleche,Lochplatten,Werkzeuge,CNC-Breitpressen,CNC-Stanzautomaten,Laserschneidmaschinen,Biegen,Laserschneiden,Stanzen
Maxcess,https://www.maxcessintl.com/de/,False,Bahnlaufregelungen,Rotationswerkzeuge,Slitting-Systeme,,,,,,
F & S Feuerfestbau GmbH & Co. KG,https://www.fus-online.com,False,Feuerfestbauten,Leistungen,Schornsteinbauten,,,,,,
LMS Landshuter Metall- und Schweißtechnik GmbH,http://www.lms-technik.com,False,Metallkomponenten,Metallsysteme,Metallteile,,,,Metallbearbeitungen,Metallverarbeitungen,Schweißtechniken
Klein Umformtechnik GmbH,https://www.klein-ut.de,True,Baugruppen,Prototypen,Werkzeuge,Pressen,Schweißmaschinen,Stanzmaschinen,Pressen,Schweißen,Stanzen
eurocylinder systems AG,https://eurocylinders.com,False,Druckbehälter,Hochdruckstahlflaschen,Hochdruckstahlzylinder,,,,Prüfverfahren,Ultraschallprüfungen,Wärmebehandlungen
SPIR STAR AG,https://www.spirstar.de,False,Hochdruckadapter,Hochdruckschläuche,Hochdruckventile,,,,,,
Dockweiler Aktiengesellschaft,https://www.dockweiler.com,False,Armaturen,Kugelhähne,Rohre,Dokumentationssysteme,Oberflächenbehandlungsmaschinen,Schweißmaschinen,Dokumentationen,Oberflächenbehandlungen,Schweißarbeiten
Kettling GmbH & Co. KG,https://www.kettling.de,True,Komponenten,Systeme,Teile,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
OSBRA - Formteile GmbH,https://www.osbra.de,True,Exterieurteile,Interieurteile,Kunststoffteile,CNC-Bearbeitungszentren,Lackierkabinen,Spritzgussmaschinen,CNC-Bearbeitungen,Lackierens,Spritzgießens
Euscher GmbH & Co. KG,https://www.euscher.com,False,Aerosole,Elektroniken,Tiefziehtechniken,Prüfmaschinen,Stanzmaschinen,Tiefziehmaschinen,Prüfens,Stanzens,Tiefziehens
Weh GmbH Verbindungstechnik,https://www.weh.de,False,H2 Betankungskomponenten,Schnellanschlüsse,Ultrahochdrucklösungen,,,,,,
Präzisionskugeln Eltmann GmbH,https://www.umbragroup.com,False,Aktuatoren,Kugelgewinde,mechatronische Komponenten,Erodiermaschinen,Fräsmaschinen,Schleifmaschinen,Erodieren,Fräsen,Schleifen
VHW Metallpresswerk GmbH,https://vhw-metallpresswerk.de,True,Bauteile,Komponenten,Umformteile,Automatisierungslösungen,Pressen,Wärmebehandlungsanlagen,Automatisierungen,Warmumformungen,Wärmebehandlungen
PFEIFFER Metalltechnologie GmbH,https://www.pfeiffer-metalltechnologie.de/de/,True,Baugruppen,Komponenten,Profile,CNC-Maschinen,Reinigungsmaschinen,Sägemaschinen,Sägen,Verpackungen,Weiterbearbeitungen
Kollmeder Schmiede- und Presswerk,https://www.kollmeder-presswerk.de,True,Ringe,Scheiben,Schmiedestücke,Drehen,Ringwalzen,Schmieden,Drehen,Ringwalzen,Schmieden
Ringhoffer Verzahnungstechnik GmbH & Co. KG,https://www.ringhoffer.de,True,Kegelräder,Zahnräder,Zahnstangen,CNC-Fräsmaschinen,Drehmaschinen,Schleifmaschinen,Drehen,Fräsen,Schleifen
