Company name,Company Url,Lohnfertigung(True/False),Produkte_1,Produkte_2,Produkte_3,Maschinen_1,Maschinen_2,Maschinen_3,Prozess_1,Prozess_2,Prozess_3
mimatic GmbH,https://www.mimatic.de/de/,False,Angetriebene Werkzeuge,Komplettlösungen,Zerspanungswerkzeuge,Drehmaschinen,Fräsmaschinen,Zerspanungsmaschinen,Bohren,Fräsen,Schneiden
Wemhöner Surface Technologies,https://www.wemhoener.de/,False,3D Pressen,Druck- und Lackier-Anlagen,Durchlaufpressen,Lackieranlagen,Montagemaschinen,Pressen,Holzbearbeitung,Kunststoffverarbeitung,
Hochrainer GmbH,https://www.hochrainer.com/,False,Automatisierungslösungen,Montageanlagen,Produktionsanlagen,Automatisierungstechniken,Montageanlagen,Produktionsanlagen,Automatisierungsprozesse,Fertigungsprozesse,Montageprozesse
ESMO Group,https://www.esmo-group.com,True,Automatisierungslösungen,Automatisierungstechnik,Handling-Systeme,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Automation,Metallbearbeitung,Montage
Pittler T & S GmbH,https://www.dvs-technology.com,True,Automatisierungssysteme,Dreh- und Fräszentren,Drehmaschinen,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,CNC-Bearbeitung,Drehen,Fräsen
PINK GmbH Vakuumtechnik,https://www.pink-vak.de/de/,False,Helium-Dichtheitsprüfsysteme,UHV-Beschichtungssysteme,Vakuumkomponenten,CNC-Drehen,CNC-Fräsen,Schweißtechnik,Metallbearbeitung,Reinraumservices,Thermische Behandlungen
OPS-INGERSOLL Funkenerosion GmbH,,False,Automation,Erodieren,Fräsen,Erodiermaschinen,Fräsmaschinen,,Metallbearbeitung,,
BRUGG Rohrsysteme GmbH,www.bruggpipes.com,False,Bogen,CALPEX PUR-KING,CASAFLEX Fernwärmeleitungen,Biegemaschinen,Erodiermaschinen,Fräsmaschinen,Biegen,Isolierverfahren,Kunststoffverarbeitung
Zimmermann Formenbau GmbH,https://www.ziform.de,True,Befestigungselemente,Lohnbearbeitung,Reparaturservice,Biegemaschinen,CNC-Bearbeitungszentren,Erodiermaschinen,CNC-Bearbeitung,Erodieren,Metallbearbeitung
Filigran Trägersysteme GmbH & Co. KG,https://www.filigran.de/,False,Betonstahl im Ring,FILIGRAN® Gitterträger,Gerichteter Betonstahl,,,,,,
Maschinenbau Lienenbrügger GmbH,,True,Aufarbeitung von Komponenten,Lohnfertigung,,Bohrmaschinen,Drehmaschinen,Fräsmaschinen,CNC-Bearbeitung,Montage,Schweißen
ADGA - Adolf Gampper GmbH,https://adga.de/de/,False,Ausstattungen,Holzgliedermaßstäbe,Werbeflächen,Fräsmaschinen,Montageanlagen,,Holzbearbeitung,,
Bürener Maschinenfabrik GmbH,,True,Komponentenbau,Kunststoffverarbeitung,Kühlmittelanlagen,Erodiermaschinen,Fräsmaschinen,Spritzgießmaschinen,Fertigung,Montage,Spritzgießen
TEXPA Maschinenbau GmbH & Co. KG,https://texpa.de/,True,Bed linen,Table linen,Terry towels,Faltmaschinen,Hemmingmaschinen,Längenschneidemaschinen,Elektrische Fertigung,Mechanische Fertigung,Montage
Deutsche Nickel GmbH,,True,Nickeldraht,Nickelstangen,Schweißzusatzwerkstoffe,Schweißmaschinen,Walzmaschinen,Ziehmaschinen,Schweißen,Walzen,Ziehen
A. MANNESMANN MASCHINENFABRIK GmbH,http://www.amannesmann.de,True,Bohr- und Frässpindeln,Fittings,Kugelgewindetriebe,Biegemaschinen,Bohrmaschinen,Fräsmaschinen,Biegen,Fräsen,Metallbearbeitung
AMADA GmbH,http://www.amada.de/,False,Abkanttechnologie,Lasermaschinen,Stanzmaschinen,Biegemaschinen,Laserschneidmaschinen,Stanzmaschinen,Metallbearbeitung,,
Stahlkontor GmbH & Co. KG,,True,Komponenten für die Luftfahrt,Panzerstähle für Wehr- und Schutztechnik,Teile und Baugruppen aus hochfesten Stählen,Biegepressen,Laseranlagen,Wasserstrahlschneidanlagen,Kaltverformen,Schneiden,Schweißen
WELLAND & TUXHORN AG,http://www.welland-tuxhorn.de/,False,Aktuatoren,Steuerventile,,,,,Metallbearbeitung,,
H. Schickling GmbH,https://www.hschickling.de/,False,Kanten,Lasern,Oberflächenbeschichtung,Abkantmaschinen,CNC-Maschinen,Laserschneideanlagen,Abkanten,Laserschneiden,Schweißen
KOCH Industrieanlagen GmbH,https://www.koch-roboter.de,True,Automatisierungslösungen,Individuelle Anlagen,,Fördertechnik,Greifer,Steuerungssysteme,Kommissionierung,Lackieren,Montage
Maschinenfabrik Herbert Meyer GmbH,https://www.meyer-machines.com/,True,Fusing machines,Laminating machines,Scattering machines,Fusing presses,Heating presses,Laminating lines,Bonding,Coating,Molding
Datron AG,https://www.datron.de/,False,CNC Fräsmaschinen,Dosiersysteme,Erodiermaschinen,Dosiermaschinen,Erodiermaschinen,Fräsmaschinen,Erodieren,Fräsen,Kunststoffverarbeitung
Leifeld Metal Spinning GmbH,https://leifeldms.com/,False,Flow-Forming-Maschinen,Shear-Forming-Maschinen,Spinningmaschinen,Metallformmaschinen,,,Flow Forming,Shear Forming,Spinning
Rudolf Flender Rohr GmbH,http://www.flender-rohr.de,True,Fittings,Komponenten,Präzisionsstahlrohre,Biegemaschinen,Drehmaschinen,Rohrschweißstraßen,Biegen,Drehen,HFI-längsnahtgeschweißte Verfahren
Flanschenwerk Bebitz GmbH,https://www.bebitz.de,True,Flansche,Schmiederinge,Schneidwerkzeuge,CNC-gesteuerte Maschinen,Drehmaschinen,Fräsmaschinen,CNC-Bearbeitung,Oberflächenbearbeitung,Schmiedefertigung
PSM Protech GmbH & Co. KG,https://www.psm-protech.com/,True,Kunststoff-Metallverbundteile,Kunststoffspritzgussteile,hochpräzise Stanzteile,Fertigungssysteme,Spritzgussmaschinen,Stanzmaschinen,Montage,Spritzguss,Stanzen
Werner Bayer GmbH Maschinenfabrik,www.bayer-maschinenfabrik.com,False,Anlagen,Dichtprüfgeräte,Maschinen,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Dichtheitsprüfung,Fügen,Metallbearbeitung
Sama Maschinenbau GmbH,https://sama.sacmi.com/,False,Technische Keramiken,Tischgeschirr,Werkzeuge,Druckgießmaschinen,Glasieranlagen,Isostatische Pressen,Druckgießen,Glasieren,Isostatisches Pressen
Christian Dunkel GmbH,https://www.werkzeugbau-dunkel.de/,True,Fertigung von Vorrichtungen,Maschinen für Pipeline-Montagen,Sondermaschinen,Erodiermaschinen,Fräsmaschinen,Spritzgussmaschinen,Kunststoffverarbeitung,Metallbearbeitung,
Steinbach & Vollmann GmbH,https://www.stuv.de/,False,Hochsicherheitsschlösser,Verschlusssysteme,Zugangslösungen,Erodiermaschinen,Fräsmaschinen,Montagemaschinen,Kunststoffverarbeitung,Metallbearbeitung,Montage
VACUTEC Hochvakuum- & Präzisionstechnik GmbH,,False,Komplette Geräte,Präzisionsmechanik,Vakuumtechnologie,CNC Maschinen,Messmaschinen,,CNC Bearbeitung,Erodieren,WIG Schweißen
UNION Werkzeugmaschinen GmbH Chemnitz,https://www.tu-chemnitz.de/,False,Forschung,Horizontal-Drehmaschinen,Lehre,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehen,Fräsen,Schleifen
a.i.m. all in metal GmbH,https://alles-in-metall.de/,True,Baugruppen,Karosseriebauteile,Verbindungselemente,Pressen,Schweißmaschinen,Werkzeugmaschinen,Fügetechnik,Umformtechnik,Werkzeugbau
Schmiedag GmbH,www.gmh-gruppe.de,True,Geschmiedete Produkte,Gießereiprodukte,Grüner Stahl,Drehmaschinen,Elektrolichtbogenöfen,Fräsmaschinen,Drehen,Fräsen,Gießen
TRUMPF Werkzeugmaschinen Teningen GmbH,https://www.trumpf.com/,False,Elektrowerkzeuge,Lasersysteme,Werkzeugmaschinen,Biegemaschinen,Laserschneidmaschinen,Stanzmaschinen,Additive Fertigung,Metallbearbeitung,Oberflächenbearbeitung
Starcke GmbH & Co. KG,https://www.starcke.de,True,Schleifbänder,Schleifmaschinen,Schleifmittel,Erodiermaschinen,Fräsmaschinen,Schleifmaschinen,Fräsen,Holzbearbeitung,Kunststoffverarbeitung
Böhm Fertigungstechnik Suhl GmbH,http://www.boehm-fertigungstechnik.de/,False,,,,,,,,,
ALLTEC Angewandte Laserlicht Technologie GmbH,,False,Optische Inspektionslösungen,Track & Trace Lösungen,,Blisterkontrollsysteme,Kennzeichnungssysteme,Verifizierungssysteme,Qualitätskontrolle,Serialisierung,Verpackungsprozesse
HAZEMAG & EPR GmbH,https://www.hazemag.com/de/,False,Förderanlagen,Siebanlagen,Zerkleinerungsanlagen,Hammerbrecher,Prallbrecher,Walzenbrecher,Mineralverarbeitung,Recyclingprozesse,Zementverarbeitung
TKR Spezialwerkzeuge GmbH,https://www.tkrgroup.com/,False,Dokumentationen,Sonderwerkzeuge,Support-Plattformen,,,,Dokumentation,Entwicklung,Fertigung
Tillmann Werkzeugbau Profiltechnik GmbH,https://tillmann-gruppe.de/de/,False,Oberflächenveredelungen,"Profil-, Teile- und Komponentenfertigungen",lasergeschweißte Profilrohre,Profilieranlagen,,,Metallbearbeitung,,
"Wilhelm König, Maschinenbau GmbH",https://koenig-mtm.de/,False,Schnellwechselsysteme,hydraulische Spannsysteme,mechanische Spannsysteme,Drehmaschinen,Fräsmaschinen,Hydrauliksysteme,Metallbearbeitung,Montage,Wartung
Demmeler Maschinenbau GmbH & Co. KG,https://www.demmeler.com/de/,True,Automatisierungstechnik,Manipulatoren,Schweißtische,Erodiermaschinen,Fräsmaschinen,Schweißmaschinen,Metallbearbeitung,Montage,Schweißen
Frigoblock GmbH,https://www.frigoblock.com,False,Electric Transport Refrigeration Solutions,Kühlaggregate,Kühlanhänger,Kondensatoren,Kühlaggregate,Montagemaschinen,Kunststoffverarbeitung,Kühlung,Montage
HEBENSTREIT GmbH,https://www.hebenstreit.de/de/,False,Extrusionsprodukte,Flachwaffeln,Hohlkörperwaffeln,Kühlanlagen,Teig-Herstellungsanlagen,Waffelbackautomaten,Backen,Kühlen,Schneiden
FLEX-Elektrowerkzeuge GmbH,https://www.flex-tools.com/,False,Akku-Elektrowerkzeuge,Nasssauger,Schutzpads,,,,,,
B. Ketterer Söhne GmbH & Co. KG,https://www.ketterer.de,False,BLDC-Motoren,Getriebemotoren,Hubsysteme,CNC-Drehmaschinen,Gewinde-Rollmaschinen,Zahnradmaschinen,CNC-Bearbeitung,Gewinderollen,Montage
MHS Schneidetechnik GmbH,https://mhs-schneidetechnik.de/de/,False,Hygienemaschinen,Portioniermaschinen,Schneidemaschinen,Portioniermaschinen,Schneidemaschinen,,Montage,Wartung,
Heckler Aktiengesellschaft,https://www.heckler.de,False,Automatische Waffen,Handfeuerwaffen,Kaltmassivumformung von Stahl,CNC-Bearbeitungszentren,Drehmaschinen,Fräsmaschinen,Kaltumformung,Mechanische Nachbearbeitung,Metallbearbeitung
Künkel Wagner Germany GmbH,http://www.kuenkel-wagner.com,True,Kunststoffspritzguss,Montage,Moulding Plants,Montagemaschinen,Sand Preparation Systems,Spritzgussmaschinen,Metal Pouring Processes,Montage,Moulding Processes
Wissler & Rademacher GmbH & Co. KG,http://www.wissler-rademacher.de,True,Druckgussteile,Formenbau,Maschinen,Drehmaschinen,Druckgießmaschinen,Erodiermaschinen,Bearbeitung,CNC-Bearbeitung,Gießen
Otto Martin Maschinenbau GmbH & Co. KG,https://martin.info/,False,Fräsen,Gebrauchtmaschinen,Holzbearbeitungsmaschinen,Fräsen,Fräsmaschinen,Hobeln,Fräsen,Holzbearbeitung,Kunststoffbearbeitung
Mühlbauer Maschinenbau GmbH,https://www.muehlbauer-runding.de/,True,Anlagenbau,Maschinenservice,Teilefertigung,Bearbeitungszentren,CNC-Maschinen,Schweißmaschinen,Montage,Schweißen,Zerspanung
Melzer Maschinenbau GmbH,http://www.melzermaschinenbau.de,True,Automatisierungstechnik,ID-Dokumente,RFID-Inlays,Drehmaschinen,Fräsmaschinen,Heißprägeanlagen,Fertigung von Präzisionsmaschinen,Metallbearbeitung,Modulare Produktion
Strothmann Machines & Handling GmbH,https://strothmann.com,True,Automatisierungslösungen,Fahrerlose Transportsysteme,Handling-Systeme,Förderanlagen,Montagesysteme,Portalmaschinen,Automatisierung,Automatisierung von Pressenlinien,Materialtransport
MATO GmbH & Co. KG,https://www.mato.de,True,Fettpressen,Gurtinstandhaltung,Kopplungen,Blechbearbeitungsmaschinen,Drehmaschinen,Erodiermaschinen,Kunststoffverarbeitung,Metallbearbeitung,Oberflächenbehandlung
Zeltwanger Maschinenbau GmbH,https://www.zeltwanger.de,True,Automatisierungslösungen,Dichtheitsprüfgeräte,Fertigungsdienstleistungen,Drehmaschinen,Fräsmaschinen,Montageautomaten,Fertigung,Metallbearbeitung,Montage
R+R Maschinenbau GmbH,https://www.rr-maschinenbau.de/,False,Teilefertigung,Vorrichtungsbau,,CNC-Drehmaschinen,CNC-Fräsmaschinen,CNC-Schleifmaschinen,CNC-Drehen,CNC-Fräsen,Schleifen
Webomatic Maschinenfabrik GmbH,https://www.webomatic.de/,False,Schalensiegelmaschinen,Tiefziehmaschinen,Vakuumverpackungsmaschinen,Schalensiegelmaschinen,Thermoformer,Vakuummaschinen,Tiefziehen,Vakuumverpackung,Verpackungsprozesse
SCHEUERMANN + HEILIG GmbH,www.sh-gmbh.de,True,Baugruppen,Federn,Kunststoffverarbeitung,Biegemaschinen,Drehmaschinen,Fräsmaschinen,Biegen,Blechbearbeitung,CNC-Bearbeitung
Deharde GmbH,,True,Aerospace,Precision Parts,Windkanalmodelle,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Montage,Oberflächenbearbeitung,Zerspanungsdienstleistungen
LINCOLN ELECTRIC DEUTSCHLAND GmbH,https://www.oerlikon-welding.com/,False,High Deposition Systems,Stick Welders,Welding Cobots,Automatisierungssysteme,Schutzgas-Schweißmaschinen,Schweißmaschinen,Schweißausbildung,Schweißen,Weldfume Control
Treffler Maschinenbau GmbH & Co. KG,http://www.treffler.net,True,Agrartechnik,Auftragsfertigung,Holzbearbeitungsmaschinen,Biegemaschinen,CNC-Bearbeitungszentren,Fertigungsmaschinen,CNC-Bearbeitung,CNC-Technik,Laserschneiden
Kunzmann Fraesmaschinen GmbH,http://www.kunzmann-fraesmaschinen.de,True,Bearbeitungszentren,Digitalisierungsprodukte,Erodiermaschinen,Bohrmaschinen,Erodiermaschinen,Fräsmaschinen,Fertigung,Metallbearbeitung,Zerspanung
Schnupp GmbH & Co. Hydraulik KG,https://www.schnupp.de,True,Automatisierung,Hydraulik,Sondermaschinen,CNC Drehmaschinen,CNC Fräsmaschinen,Drehmaschinen,CNC-Bearbeitung,Fertigungstechnik,Metallbearbeitung
OTEC Präzisionsfinish GmbH,https://www.otec.de,False,Electrofinish,Entgratungssysteme,Gleitschleifen,Elektropoliermaschinen,Gleitschleifmaschinen,Poliermaschinen,Entgratung,Nassbearbeitung,Oberflächenbearbeitung
FAUDI GmbH,www.faudi.de,False,Automatikfilter,Bandfilter,Entstaubungsanlagen,Blechbearbeitungsmaschinen,Drehmaschinen,Fräsmaschinen,Kühlschmierstofffiltration,Metallbearbeitung,Oberflächenbehandlung
Zeck Holding GmbH,www.zeck-gmbh.com,False,Anlagen für die Betonverarbeitung,Equipment for Overhead Transmission Lines,Lösungen für die Bauindustrie,Betonmischanlagen,Formmaschinen,Förderanlagen,Betonbearbeitung,Fertigung von Maschinen,Gießen
Gerhard Schubert GmbH,https://www.schubert.group,False,Automatisierungslösungen,Beratungsdienstleistungen,Intralogistiksysteme,Automatisierungssysteme,Pick and Place Maschinen,Transportsysteme,Abfüllen,Materialhandling,Montage
atg Luther & Maelzer GmbH,https://www.mycronic.com,False,Bare board testing,Bestückungsmaschinen,Dispensing and coating,Bestückungsmaschinen,Dispensiermaschinen,Druckmaschinen,Bestückung,Dispensierung,Druck
Wassermann Group,www.wassermann-group.com,True,Automatisierungslösungen,,,Erodiermaschinen,Fräsmaschinen,Spritzgießmaschinen,Kunststoffverarbeitung,Metallbearbeitung,
Helmerding hiw Maschinen GmbH,www.helmerding.de,True,Automatisierungslösungen,Bandanlagen,Industrielle Anlagen,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Automatisierungstechnik,CNC-Bearbeitung,Metallbearbeitung
METALOCK ENGINEERING GERMANY GMBH,www.metalockengineering.com,True,Engineering-Dienstleistungen,Messtechnik,Reparaturen an Gussteilen,CNC-Maschinen,Erodiermaschinen,Fräsmaschinen,CNC-Bearbeitung,Mechanische Bearbeitung,Metallbearbeitung
Hutchinson Stop-Choc,,False,Aktive Schwingungsdämpfung,Ganzmetallkissen,,,,,,,
"Baldwin Technology Company, Inc.",https://www.baldwintech.com,False,Automatisierungslösungen,Drucksysteme,Precision Spray,Druckmaschinen,Reinigungsanlagen,Spritzanlagen,Druckverfahren,Elektronikmontage,Filmextrusion
FGM Fritz Gradert Maschinenbau GmbH & Co. KG,http://www.fgm-gradert.de/,True,Sondermaschinen,Walzen,Zylinder,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Mechanische Fertigung,Schweißtechnik,Wärmebehandlung
ThermoTex Nagel GmbH,www.thermo-tex.de,True,Heizsysteme,RFID-Technologie,Sonderlösungen,Montagemaschinen,Patchmaschinen,Spritzgussmaschinen,Montage,RFID-Identifikation,Spritzguss
Günter Effgen GmbH,http://www.effgen.com,True,Abrichtwerkzeuge,Blechbearbeitungen,Hochharte Schleifwerkzeuge,Biegemaschinen,CNC-Maschinen,Fräsmaschinen,Abrichten,Blechbearbeitung,Montage
LAWECO Maschinen- und Apparatebau GmbH,http://www.laweco.de,True,Hebesysteme,Hubtische,Kunststoffverarbeitung,Drehmaschinen,Elektromechanische Systeme,Erodiermaschinen,Blechbearbeitung,CNC-Bearbeitung,Konstruktion
AVS Aggregatebau GmbH,,False,Blockheizkraftwerke,Lichtmastanlagen,Stromaggregate,Lackieranlagen,Montageeinrichtungen,Prüfstände,Lackierung,Montage,Prüfung
Heidenreich & Harbeck GmbH,https://www.hh-moelln.de/,True,Entwicklungsdienstleistungen,Gussteile,Modellbau,Bearbeitungsmaschinen,Fräsmaschinen,Gießmaschinen,Bearbeitungsprozesse,Modellbau,Sandgussverfahren
A. & C. KOSIK GmbH,https://www.kosik.de/,True,Druckapparate,Rohrleitungen,Sondermaschinen,Drehmaschinen,Fräsmaschinen,Schweißmaschinen,Fertigung von Druckapparaten,Montage,Schweißen
FKT Formenbau und Kunststofftechnik GmbH,https://www.fkt-triptis.de,True,3D-Messtechnik,Kunststoffteile,Lohnfertigung,CNC-Drehmaschinen,Drehmaschinen,Fräsmaschinen,CNC-Bearbeitung,Drehen,Fräsen
Sandvik Mining,https://www.rocktechnology.sandvik/,False,Mining Equipment,Parts,Services,Bergbaumaschinen,Bohrgeräte,Lader,Elektrolyse,Mechanisches Schneiden,Montage
Wohlhaupter GmbH,https://www.wohlhaupter.de,True,Bohren und Fräsen,Bohrwerkzeuge,Fräswerkzeuge,Bohren,Bohrmaschinen,Erodiermaschinen,Bohren,Fräsen,Metallbearbeitung
Concada GmbH,www.concad-gmbh.de,True,Kunststoffprodukte,Metallkomponenten,Montagedienstleistungen,Blechbearbeitungsmaschinen,Fräsmaschinen,Laseranlagen,Blechbearbeitung,CNC-Bearbeitung,Metallbearbeitung
TBT Tiefbohrtechnik GmbH + Co,https://www.tbt.de,True,Erodiermaschinen,Fräsmaschinen,Lohnfertigung,Erodiermaschinen,Fräsmaschinen,Tiefbohrmaschinen,Fräsen,Hochleistungs-Präzisions-Bohren,Metallbearbeitung
Altrad Lescha Atika GmbH,https://www.lescha-atika.de/,False,Betonmischer,Garten- und Holzbearbeitungsmaschinen,Mörtelmischer,Betonmischmaschinen,Rührmaschinen,Schweißmaschinen,Holzbearbeitung,Metallbearbeitung,Montage
MetallArt Treppen GmbH,www.metallart-treppen.de,True,Balkone,Geländer,Sonderkonstruktionen,Biegemaschinen,Fräsmaschinen,Laserschneidanlagen,3D CAD-Planung,BIM-Planung,Fräsen
FELO-Werkzeugfabrik GmbH,https://www.felo.com/,False,Bits,Schraubendreher,Zangen,Erodiermaschinen,Fräsmaschinen,,Kunststoffverarbeitung,Metallbearbeitung,
AUTOSPLICE Europe GmbH,https://www.autosplice.com,True,Automatisierungslösungen,Baugruppenfertigung,Drawn Wire Pins,Automatisierte Bestückungsmaschinen,Einschubmaschinen,Flussmittelauftragsmaschinen,Automatisierte Montage,Bestückung von Leiterplatten,Kabelkonfektionierung
Horn Glass Industries AG,https://www.hornglass.com/de/,True,Designglas,Glaskonditionierungsanlagen,Isolierglas,Abgas-Umsteueranlagen,Brenner,Drossboxen,Automatisierung,Glasbearbeitung,Konditionieren
TBi Industries GmbH,https://www.tbi-industries.com/,False,Cooling units,Protective clothing,Welding torches,Cooling systems,Extraction units,Welding machines,Metallbearbeitung,,
Finke Formenbau GmbH,https://www.finke-formenbau.de/,True,Druckgussformen,Spritzgussformen,Stanz- und Umformwerkzeuge,Erodiermaschinen,Fräsmaschinen,Spritzmaschinen,Erodieren,Fräsen,Spritzgießen
SAT Anlagentechnik GmbH,https://www.sat-sterling.com/,False,Testsysteme,automatisierte Füllsysteme,automatisierte Klebetechnologien,Füllmaschinen,Klebemaschinen,Testmaschinen,Automatisierungstechnik,Montageprozesse,
ABI Maschinenfabrik und Vertriebsgesellschaft mbH,https://www.abi-gmbh.com/,False,ABI MOBILRAM,Baggeranbaugeräte,DELMAG Drehbohranlagen,Bagger,Bohrgeräte,Hydraulikmaschinen,Bohren,Mischen,Rammen
Zasche handling GmbH,https://www.zasche.de,True,Blechbearbeitung,Hebezeuge,Krananlagen,Abkantpressen,Biegemaschinen,CNC-Fräsmaschinen,Biegen,Fertigung,Montage
Christ Packing Systems GmbH & Co. KG,https://www.christ-ps.com,True,Automatisierungslösungen,Pharma Verpackungslösungen,Prüfstandslösungen,Drehmaschinen,Erodiermaschinen,Folienmaschinen,Automatisierung,Metallbearbeitung,Montage
Caisley International GmbH,https://www.caisley.de/,False,Identifizierungslösungen für Rinder,Identifizierungslösungen für Schafe und Ziegen,Identifizierungslösungen für Schweine,Automatisierte Fertigungsanlagen,Laserbeschriftungsmaschinen,Spritzgussmaschinen,Kunststoffverarbeitung,Laserbeschriftung,Montageprozesse
IDEAL - Werk C. + E. Jungeblodt,https://www.ideal-werk.com,False,Befestigungssysteme,Schneidemaschinen,Schweißmaschinen,Fräsmaschinen,Gitterschweißmaschinen,Koordinatenschweißmaschinen,Automatisierte Blechverarbeitung,Kunststoffverarbeitung,Laserschweißen
Maschinenfabrik Bermatingen GmbH & Co. KG,,True,Laserdienstleistungen,Pressen zur Volumenreduzierung,humus Mulchgeräte,Biegemaschinen,Laserschneidanlagen,Schweißanlagen,Blechbearbeitung,Laserbearbeitung,Metallbearbeitung
Güdel Germany GmbH,https://www.gudel.com,False,Automatisierungslösungen,Gearboxes,Linear axis and gantries,Automatisierungssysteme,Förderanlagen,,Automatisierung,Logistik,Montage
ATLANTA Antriebssysteme GmbH,http://atlantagmbh.de,True,Erodiermaschinen,Fräsmaschinen,Hubantriebe,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Kunststoffverarbeitung,Metallbearbeitung,Oberflächenbearbeitung
Maucher Formenbau GmbH & Co. KG,https://www.maucher-kg.de/,False,CNC-Bearbeitungsmaschinen,Kunststoffteile,Werkzeuge,CNC-Maschinen,Spritzgussmaschinen,Vakuumtiefziehmaschinen,Spritzguss,Vakuumtiefziehen,textiles Umformen
Ostseestaal GmbH & Co. KG,http://www.ostseestaal.de/,False,3D-Kaltformteile,Komplexe Formen,Solarbetriebenen Schiffe,Biegemaschinen,Fräsmaschinen,Schweißmaschinen,Kaltformen,Schweißen,Zuschneiden
