Company name,Company Url,Lohnfertigung(True/False),Produkte_1,Produkte_2,Produkte_3,Maschinen_1,Maschinen_2,Maschinen_3,Prozess_1,Prozess_2,Prozess_3
Ervin Germany GmbH,https://www.ervin.eu,True,AMACAST,AMACHROME,AMASTEEL,Automatische Maschinen,Blasmaschinen,Drehmaschinen,CNC-Bearbeitungen,Montagen,Oberflächenbehandlungen
Michael Hörauf Maschinenfabrik GmbH & Co. KG,,False,Buchdeckenmaschinen,Papierdeckelmaschinen,Verpackungsbecherlösungen,Bechermaschinen,Buchdeckenmaschinen,Containermaschinen,Papierverarbeitungen,Verpackungsproduktionen,
Arno GmbH,https://www.arno.de,True,Präzisionswerkzeuge,Werkzeuglösungen,Zerspanungswerkzeuge,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Metallbearbeitungen,Zerspanungen,
mimatic GmbH,https://www.mimatic.de/de/,False,Angetriebene Werkzeuge,Komplettlösungen,Zerspanungswerkzeuge,Drehmaschinen,Fräsmaschinen,Zerspanungsmaschinen,Bohren,Fräsen,Schneiden
Wemhöner Surface Technologies,https://www.wemhoener.de/,False,3D Pressen,Druck- und Lackier-Anlagen,Durchlaufpressen,Lackieranlagen,Montagemaschinen,Pressen,Holzbearbeitungen,Kunststoffverarbeitungen,
Hochrainer GmbH,https://www.hochrainer.com/,False,Automatisierungslösungen,Montageanlagen,Produktionsanlagen,Automatisierungstechniken,Montageanlagen,Produktionsanlagen,Automatisierungsprozessen,Fertigungsprozessen,Montageprozessen
ESMO Group,https://www.esmo-group.com,True,Automatisierungslösungen,Automatisierungstechnik,Handling-Systeme,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Automationen,Metallbearbeitungen,Montagen
Pittler T & S GmbH,https://www.dvs-technology.com,True,Automatisierungssysteme,Dreh- und Fräszentren,Drehmaschinen,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,CNC-Bearbeitungen,Drehen,Fräsen
PINK GmbH Vakuumtechnik,https://www.pink-vak.de/de/,False,Helium-Dichtheitsprüfsysteme,UHV-Beschichtungssysteme,Vakuumkomponenten,CNC-Drehen,CNC-Fräsen,Schweißtechnik,Metallbearbeitungen,Reinraumservices,Thermische Behandlungen
OPS-INGERSOLL Funkenerosion GmbH,,False,Automation,Erodieren,Fräsen,Erodiermaschinen,Fräsmaschinen,,Metallbearbeitungen,,
BRUGG Rohrsysteme GmbH,www.bruggpipes.com,False,Bogen,CALPEX PUR-KING,CASAFLEX Fernwärmeleitungen,Biegemaschinen,Erodiermaschinen,Fräsmaschinen,Biegen,Isolierverfahren,Kunststoffverarbeitungen
Zimmermann Formenbau GmbH,https://www.ziform.de,True,Befestigungselemente,Lohnbearbeitung,Reparaturservice,Biegemaschinen,CNC-Bearbeitungszentren,Erodiermaschinen,CNC-Bearbeitungen,Erodieren,Metallbearbeitungen
Filigran Trägersysteme GmbH & Co. KG,https://www.filigran.de/,False,Betonstahl im Ring,FILIGRAN® Gitterträger,Gerichteter Betonstahl,,,,,,
Maschinenbau Lienenbrügger GmbH,,True,Aufarbeitung von Komponenten,Lohnfertigung,,Bohrmaschinen,Drehmaschinen,Fräsmaschinen,CNC-Bearbeitungen,Montagen,Schweißen
ADGA - Adolf Gampper GmbH,https://adga.de/de/,False,Ausstattungen,Holzgliedermaßstäbe,Werbeflächen,Fräsmaschinen,Montageanlagen,,Holzbearbeitungen,,
Bürener Maschinenfabrik GmbH,,True,Komponentenbau,Kunststoffverarbeitung,Kühlmittelanlagen,Erodiermaschinen,Fräsmaschinen,Spritzgießmaschinen,Fertigungen,Montagen,Spritzgießen
TEXPA Maschinenbau GmbH & Co. KG,https://texpa.de/,True,Bed linen,Table linen,Terry towels,Faltmaschinen,Hemmingmaschinen,Längenschneidemaschinen,Elektrische Fertigungen,Mechanische Fertigungen,Montagen
Deutsche Nickel GmbH,,True,Nickeldraht,Nickelstangen,Schweißzusatzwerkstoffe,Schweißmaschinen,Walzmaschinen,Ziehmaschinen,Schweißen,Walzen,Ziehen
A. MANNESMANN MASCHINENFABRIK GmbH,http://www.amannesmann.de,True,Bohr- und Frässpindeln,Fittings,Kugelgewindetriebe,Biegemaschinen,Bohrmaschinen,Fräsmaschinen,Biegen,Fräsen,Metallbearbeitungen
AMADA GmbH,http://www.amada.de/,False,Abkanttechnologie,Lasermaschinen,Stanzmaschinen,Biegemaschinen,Laserschneidmaschinen,Stanzmaschinen,Metallbearbeitungen,,
Stahlkontor GmbH & Co. KG,,True,Komponenten für die Luftfahrt,Panzerstähle für Wehr- und Schutztechnik,Teile und Baugruppen aus hochfesten Stählen,Biegepressen,Laseranlagen,Wasserstrahlschneidanlagen,Kaltverformen,Schneiden,Schweißen
WELLAND & TUXHORN AG,http://www.welland-tuxhorn.de/,False,Aktuatoren,Steuerventile,,,,,Metallbearbeitungen,,
H. Schickling GmbH,https://www.hschickling.de/,False,Kanten,Lasern,Oberflächenbeschichtung,Abkantmaschinen,CNC-Maschinen,Laserschneideanlagen,Abkanten,Laserschneiden,Schweißen
KOCH Industrieanlagen GmbH,https://www.koch-roboter.de,True,Automatisierungslösungen,Individuelle Anlagen,,Fördertechnik,Greifer,Steuerungssysteme,Kommissionierungen,Lackieren,Montagen
Maschinenfabrik Herbert Meyer GmbH,https://www.meyer-machines.com/,True,Fusing machines,Laminating machines,Scattering machines,Fusing presses,Heating presses,Laminating lines,Bonding,Coating,Molding
Datron AG,https://www.datron.de/,False,CNC Fräsmaschinen,Dosiersysteme,Erodiermaschinen,Dosiermaschinen,Erodiermaschinen,Fräsmaschinen,Erodieren,Fräsen,Kunststoffverarbeitungen
Leifeld Metal Spinning GmbH,https://leifeldms.com/,False,Flow-Forming-Maschinen,Shear-Forming-Maschinen,Spinningmaschinen,Metallformmaschinen,,,Flow Forming,Shear Forming,Spinning
Rudolf Flender Rohr GmbH,http://www.flender-rohr.de,True,Fittings,Komponenten,Präzisionsstahlrohre,Biegemaschinen,Drehmaschinen,Rohrschweißstraßen,Biegen,Drehen,HFI-längsnahtgeschweißte Verfahren
Flanschenwerk Bebitz GmbH,https://www.bebitz.de,True,Flansche,Schmiederinge,Schneidwerkzeuge,CNC-gesteuerte Maschinen,Drehmaschinen,Fräsmaschinen,CNC-Bearbeitungen,Oberflächenbearbeitungen,Schmiedefertigungen
PSM Protech GmbH & Co. KG,https://www.psm-protech.com/,True,Kunststoff-Metallverbundteile,Kunststoffspritzgussteile,hochpräzise Stanzteile,Fertigungssysteme,Spritzgussmaschinen,Stanzmaschinen,Montagen,Spritzgüsse,Stanzen
Werner Bayer GmbH Maschinenfabrik,www.bayer-maschinenfabrik.com,False,Anlagen,Dichtprüfgeräte,Maschinen,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Dichtheitsprüfungen,Fügen,Metallbearbeitungen
Sama Maschinenbau GmbH,https://sama.sacmi.com/,False,Technische Keramiken,Tischgeschirr,Werkzeuge,Druckgießmaschinen,Glasieranlagen,Isostatische Pressen,Druckgießen,Glasieren,Isostatisches Pressen
Christian Dunkel GmbH,https://www.werkzeugbau-dunkel.de/,True,Fertigung von Vorrichtungen,Maschinen für Pipeline-Montagen,Sondermaschinen,Erodiermaschinen,Fräsmaschinen,Spritzgussmaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,
Steinbach & Vollmann GmbH,https://www.stuv.de/,False,Hochsicherheitsschlösser,Verschlusssysteme,Zugangslösungen,Erodiermaschinen,Fräsmaschinen,Montagemaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,Montagen
VACUTEC Hochvakuum- & Präzisionstechnik GmbH,,False,Komplette Geräte,Präzisionsmechanik,Vakuumtechnologie,CNC Maschinen,Messmaschinen,,CNC Bearbeitungen,Erodieren,WIG Schweißen
UNION Werkzeugmaschinen GmbH Chemnitz,https://www.tu-chemnitz.de/,False,Forschung,Horizontal-Drehmaschinen,Lehre,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehen,Fräsen,Schleifen
a.i.m. all in metal GmbH,https://alles-in-metall.de/,True,Baugruppen,Karosseriebauteile,Verbindungselemente,Pressen,Schweißmaschinen,Werkzeugmaschinen,Fügetechniken,Umformtechniken,Werkzeugbau
Schmiedag GmbH,www.gmh-gruppe.de,True,Geschmiedete Produkte,Gießereiprodukte,Grüner Stahl,Drehmaschinen,Elektrolichtbogenöfen,Fräsmaschinen,Drehen,Fräsen,Gießen
TRUMPF Werkzeugmaschinen Teningen GmbH,https://www.trumpf.com/,False,Elektrowerkzeuge,Lasersysteme,Werkzeugmaschinen,Biegemaschinen,Laserschneidmaschinen,Stanzmaschinen,Additive Fertigungen,Metallbearbeitungen,Oberflächenbearbeitungen
Starcke GmbH & Co. KG,https://www.starcke.de,True,Schleifbänder,Schleifmaschinen,Schleifmittel,Erodiermaschinen,Fräsmaschinen,Schleifmaschinen,Fräsen,Holzbearbeitungen,Kunststoffverarbeitungen
Böhm Fertigungstechnik Suhl GmbH,http://www.boehm-fertigungstechnik.de/,False,,,,,,,,,
ALLTEC Angewandte Laserlicht Technologie GmbH,,False,Optische Inspektionslösungen,Track & Trace Lösungen,,Blisterkontrollsysteme,Kennzeichnungssysteme,Verifizierungssysteme,Qualitätskontrollen,Serialisierungen,Verpackungsprozessen
HAZEMAG & EPR GmbH,https://www.hazemag.com/de/,False,Förderanlagen,Siebanlagen,Zerkleinerungsanlagen,Hammerbrecher,Prallbrecher,Walzenbrecher,Mineralverarbeitungen,Recyclingprozessen,Zementverarbeitungen
TKR Spezialwerkzeuge GmbH,https://www.tkrgroup.com/,False,Dokumentationen,Sonderwerkzeuge,Support-Plattformen,,,,Dokumentationen,Entwicklungen,Fertigungen
Tillmann Werkzeugbau Profiltechnik GmbH,https://tillmann-gruppe.de/de/,False,Oberflächenveredelungen,"Profil-, Teile- und Komponentenfertigungen",lasergeschweißte Profilrohre,Profilieranlagen,,,Metallbearbeitungen,,
"Wilhelm König, Maschinenbau GmbH",https://koenig-mtm.de/,False,Schnellwechselsysteme,hydraulische Spannsysteme,mechanische Spannsysteme,Drehmaschinen,Fräsmaschinen,Hydrauliksysteme,Metallbearbeitungen,Montagen,Wartungen
Demmeler Maschinenbau GmbH & Co. KG,https://www.demmeler.com/de/,True,Automatisierungstechnik,Manipulatoren,Schweißtische,Erodiermaschinen,Fräsmaschinen,Schweißmaschinen,Metallbearbeitungen,Montagen,Schweißen
Frigoblock GmbH,https://www.frigoblock.com,False,Electric Transport Refrigeration Solutions,Kühlaggregate,Kühlanhänger,Kondensatoren,Kühlaggregate,Montagemaschinen,Kunststoffverarbeitungen,Kühlungen,Montagen
HEBENSTREIT GmbH,https://www.hebenstreit.de/de/,False,Extrusionsprodukte,Flachwaffeln,Hohlkörperwaffeln,Kühlanlagen,Teig-Herstellungsanlagen,Waffelbackautomaten,Backen,Kühlen,Schneiden
FLEX-Elektrowerkzeuge GmbH,https://www.flex-tools.com/,False,Akku-Elektrowerkzeuge,Nasssauger,Schutzpads,,,,,,
B. Ketterer Söhne GmbH & Co. KG,https://www.ketterer.de,False,BLDC-Motoren,Getriebemotoren,Hubsysteme,CNC-Drehmaschinen,Gewinde-Rollmaschinen,Zahnradmaschinen,CNC-Bearbeitungen,Gewinderollen,Montagen
MHS Schneidetechnik GmbH,https://mhs-schneidetechnik.de/de/,False,Hygienemaschinen,Portioniermaschinen,Schneidemaschinen,Portioniermaschinen,Schneidemaschinen,,Montagen,Wartungen,
Heckler Aktiengesellschaft,https://www.heckler.de,False,Automatische Waffen,Handfeuerwaffen,Kaltmassivumformung von Stahl,CNC-Bearbeitungszentren,Drehmaschinen,Fräsmaschinen,Kaltumformungen,Mechanische Nachbearbeitungen,Metallbearbeitungen
Künkel Wagner Germany GmbH,http://www.kuenkel-wagner.com,True,Kunststoffspritzguss,Montage,Moulding Plants,Montagemaschinen,Sand Preparation Systems,Spritzgussmaschinen,Metal Pouring Processes,Montagen,Moulding Processes
Wissler & Rademacher GmbH & Co. KG,http://www.wissler-rademacher.de,True,Druckgussteile,Formenbau,Maschinen,Drehmaschinen,Druckgießmaschinen,Erodiermaschinen,Bearbeitungen,CNC-Bearbeitungen,Gießen
Otto Martin Maschinenbau GmbH & Co. KG,https://martin.info/,False,Fräsen,Gebrauchtmaschinen,Holzbearbeitungsmaschinen,Fräsen,Fräsmaschinen,Hobeln,Fräsen,Holzbearbeitungen,Kunststoffbearbeitungen
Mühlbauer Maschinenbau GmbH,https://www.muehlbauer-runding.de/,True,Anlagenbau,Maschinenservice,Teilefertigung,Bearbeitungszentren,CNC-Maschinen,Schweißmaschinen,Montagen,Schweißen,Zerspanungen
Melzer Maschinenbau GmbH,http://www.melzermaschinenbau.de,True,Automatisierungstechnik,ID-Dokumente,RFID-Inlays,Drehmaschinen,Fräsmaschinen,Heißprägeanlagen,Fertigung von Präzisionsmaschinen,Metallbearbeitungen,Modulare Produktionen
Strothmann Machines & Handling GmbH,https://strothmann.com,True,Automatisierungslösungen,Fahrerlose Transportsysteme,Handling-Systeme,Förderanlagen,Montagesysteme,Portalmaschinen,Automatisierungen,Automatisierung von Pressenlinien,Materialtransport
MATO GmbH & Co. KG,https://www.mato.de,True,Fettpressen,Gurtinstandhaltung,Kopplungen,Blechbearbeitungsmaschinen,Drehmaschinen,Erodiermaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,Oberflächenbehandlungen
Zeltwanger Maschinenbau GmbH,https://www.zeltwanger.de,True,Automatisierungslösungen,Dichtheitsprüfgeräte,Fertigungsdienstleistungen,Drehmaschinen,Fräsmaschinen,Montageautomaten,Fertigungen,Metallbearbeitungen,Montagen
R+R Maschinenbau GmbH,https://www.rr-maschinenbau.de/,False,Teilefertigung,Vorrichtungsbau,,CNC-Drehmaschinen,CNC-Fräsmaschinen,CNC-Schleifmaschinen,CNC-Drehen,CNC-Fräsen,Schleifen
Webomatic Maschinenfabrik GmbH,https://www.webomatic.de/,False,Schalensiegelmaschinen,Tiefziehmaschinen,Vakuumverpackungsmaschinen,Schalensiegelmaschinen,Thermoformer,Vakuummaschinen,Tiefziehen,Vakuumverpackungen,Verpackungsprozessen
SCHEUERMANN + HEILIG GmbH,www.sh-gmbh.de,True,Baugruppen,Federn,Kunststoffverarbeitung,Biegemaschinen,Drehmaschinen,Fräsmaschinen,Biegen,Blechbearbeitungen,CNC-Bearbeitungen
Deharde GmbH,,True,Aerospace,Precision Parts,Windkanalmodelle,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Montagen,Oberflächenbearbeitungen,Zerspanungsdienstleistungen
LINCOLN ELECTRIC DEUTSCHLAND GmbH,https://www.oerlikon-welding.com/,False,High Deposition Systems,Stick Welders,Welding Cobots,Automatisierungssysteme,Schutzgas-Schweißmaschinen,Schweißmaschinen,Schweißausbildungen,Schweißen,Weldfume Control
Treffler Maschinenbau GmbH & Co. KG,http://www.treffler.net,True,Agrartechnik,Auftragsfertigung,Holzbearbeitungsmaschinen,Biegemaschinen,CNC-Bearbeitungszentren,Fertigungsmaschinen,CNC-Bearbeitungen,CNC-Technik,Laserschneiden
Kunzmann Fraesmaschinen GmbH,http://www.kunzmann-fraesmaschinen.de,True,Bearbeitungszentren,Digitalisierungsprodukte,Erodiermaschinen,Bohrmaschinen,Erodiermaschinen,Fräsmaschinen,Fertigungen,Metallbearbeitungen,Zerspanungen
Schnupp GmbH & Co. Hydraulik KG,https://www.schnupp.de,True,Automatisierung,Hydraulik,Sondermaschinen,CNC Drehmaschinen,CNC Fräsmaschinen,Drehmaschinen,CNC-Bearbeitungen,Fertigungstechniken,Metallbearbeitungen
OTEC Präzisionsfinish GmbH,https://www.otec.de,False,Electrofinish,Entgratungssysteme,Gleitschleifen,Elektropoliermaschinen,Gleitschleifmaschinen,Poliermaschinen,Entgratungen,Nassbearbeitungen,Oberflächenbearbeitungen
FAUDI GmbH,www.faudi.de,False,Automatikfilter,Bandfilter,Entstaubungsanlagen,Blechbearbeitungsmaschinen,Drehmaschinen,Fräsmaschinen,Kühlschmierstofffiltrationen,Metallbearbeitungen,Oberflächenbehandlungen
Zeck Holding GmbH,www.zeck-gmbh.com,False,Anlagen für die Betonverarbeitung,Equipment for Overhead Transmission Lines,Lösungen für die Bauindustrie,Betonmischanlagen,Formmaschinen,Förderanlagen,Betonbearbeitungen,Fertigung von Maschinen,Gießen
Gerhard Schubert GmbH,https://www.schubert.group,False,Automatisierungslösungen,Beratungsdienstleistungen,Intralogistiksysteme,Automatisierungssysteme,Pick and Place Maschinen,Transportsysteme,Abfüllen,Materialhandling,Montagen
atg Luther & Maelzer GmbH,https://www.mycronic.com,False,Bare board testing,Bestückungsmaschinen,Dispensing and coating,Bestückungsmaschinen,Dispensiermaschinen,Druckmaschinen,Bestückungen,Dispensierungen,Druck
Wassermann Group,www.wassermann-group.com,True,Automatisierungslösungen,,,Erodiermaschinen,Fräsmaschinen,Spritzgießmaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,
Helmerding hiw Maschinen GmbH,www.helmerding.de,True,Automatisierungslösungen,Bandanlagen,Industrielle Anlagen,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Automatisierungstechniken,CNC-Bearbeitungen,Metallbearbeitungen
METALOCK ENGINEERING GERMANY GMBH,www.metalockengineering.com,True,Engineering-Dienstleistungen,Messtechnik,Reparaturen an Gussteilen,CNC-Maschinen,Erodiermaschinen,Fräsmaschinen,CNC-Bearbeitungen,Mechanische Bearbeitungen,Metallbearbeitungen
Hutchinson Stop-Choc,,False,Aktive Schwingungsdämpfung,Ganzmetallkissen,,,,,,,
"Baldwin Technology Company, Inc.",https://www.baldwintech.com,False,Automatisierungslösungen,Drucksysteme,Precision Spray,Druckmaschinen,Reinigungsanlagen,Spritzanlagen,Druckverfahren,Elektronikmontagen,Filmextrusionen
FGM Fritz Gradert Maschinenbau GmbH & Co. KG,http://www.fgm-gradert.de/,True,Sondermaschinen,Walzen,Zylinder,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Mechanische Fertigungen,Schweißtechniken,Wärmebehandlungen
ThermoTex Nagel GmbH,www.thermo-tex.de,True,Heizsysteme,RFID-Technologie,Sonderlösungen,Montagemaschinen,Patchmaschinen,Spritzgussmaschinen,Montagen,RFID-Identifikationen,Spritzgüsse
Günter Effgen GmbH,http://www.effgen.com,True,Abrichtwerkzeuge,Blechbearbeitungen,Hochharte Schleifwerkzeuge,Biegemaschinen,CNC-Maschinen,Fräsmaschinen,Abrichten,Blechbearbeitungen,Montagen
LAWECO Maschinen- und Apparatebau GmbH,http://www.laweco.de,True,Hebesysteme,Hubtische,Kunststoffverarbeitung,Drehmaschinen,Elektromechanische Systeme,Erodiermaschinen,Blechbearbeitungen,CNC-Bearbeitungen,Konstruktionen
AVS Aggregatebau GmbH,,False,Blockheizkraftwerke,Lichtmastanlagen,Stromaggregate,Lackieranlagen,Montageeinrichtungen,Prüfstände,Lackierungen,Montagen,Prüfungen
Heidenreich & Harbeck GmbH,https://www.hh-moelln.de/,True,Entwicklungsdienstleistungen,Gussteile,Modellbau,Bearbeitungsmaschinen,Fräsmaschinen,Gießmaschinen,Bearbeitungsprozessen,Modellbau,Sandgussverfahren
A. & C. KOSIK GmbH,https://www.kosik.de/,True,Druckapparate,Rohrleitungen,Sondermaschinen,Drehmaschinen,Fräsmaschinen,Schweißmaschinen,Fertigung von Druckapparaten,Montagen,Schweißen
FKT Formenbau und Kunststofftechnik GmbH,https://www.fkt-triptis.de,True,3D-Messtechnik,Kunststoffteile,Lohnfertigung,CNC-Drehmaschinen,Drehmaschinen,Fräsmaschinen,CNC-Bearbeitungen,Drehen,Fräsen
Sandvik Mining,https://www.rocktechnology.sandvik/,False,Mining Equipment,Parts,Services,Bergbaumaschinen,Bohrgeräte,Lader,Elektrolysen,Mechanisches Schneiden,Montagen
Wohlhaupter GmbH,https://www.wohlhaupter.de,True,Bohren und Fräsen,Bohrwerkzeuge,Fräswerkzeuge,Bohren,Bohrmaschinen,Erodiermaschinen,Bohren,Fräsen,Metallbearbeitungen
Concada GmbH,www.concad-gmbh.de,True,Kunststoffprodukte,Metallkomponenten,Montagedienstleistungen,Blechbearbeitungsmaschinen,Fräsmaschinen,Laseranlagen,Blechbearbeitungen,CNC-Bearbeitungen,Metallbearbeitungen
TBT Tiefbohrtechnik GmbH + Co,https://www.tbt.de,True,Erodiermaschinen,Fräsmaschinen,Lohnfertigung,Erodiermaschinen,Fräsmaschinen,Tiefbohrmaschinen,Fräsen,Hochleistungs-Präzisions-Bohren,Metallbearbeitungen
Altrad Lescha Atika GmbH,https://www.lescha-atika.de/,False,Betonmischer,Garten- und Holzbearbeitungsmaschinen,Mörtelmischer,Betonmischmaschinen,Rührmaschinen,Schweißmaschinen,Holzbearbeitungen,Metallbearbeitungen,Montagen
MetallArt Treppen GmbH,www.metallart-treppen.de,True,Balkone,Geländer,Sonderkonstruktionen,Biegemaschinen,Fräsmaschinen,Laserschneidanlagen,3D CAD-Planungen,BIM-Planungen,Fräsen
FELO-Werkzeugfabrik GmbH,https://www.felo.com/,False,Bits,Schraubendreher,Zangen,Erodiermaschinen,Fräsmaschinen,,Kunststoffverarbeitungen,Metallbearbeitungen,
AUTOSPLICE Europe GmbH,https://www.autosplice.com,True,Automatisierungslösungen,Baugruppenfertigung,Drawn Wire Pins,Automatisierte Bestückungsmaschinen,Einschubmaschinen,Flussmittelauftragsmaschinen,Automatisierte Montagen,Bestückung von Leiterplatten,Kabelkonfektionierungen
Horn Glass Industries AG,https://www.hornglass.com/de/,True,Designglas,Glaskonditionierungsanlagen,Isolierglas,Abgas-Umsteueranlagen,Brenner,Drossboxen,Automatisierungen,Glasbearbeitungen,Konditionieren
TBi Industries GmbH,https://www.tbi-industries.com/,False,Cooling units,Protective clothing,Welding torches,Cooling systems,Extraction units,Welding machines,Metallbearbeitungen,,
Finke Formenbau GmbH,https://www.finke-formenbau.de/,True,Druckgussformen,Spritzgussformen,Stanz- und Umformwerkzeuge,Erodiermaschinen,Fräsmaschinen,Spritzmaschinen,Erodieren,Fräsen,Spritzgießen
SAT Anlagentechnik GmbH,https://www.sat-sterling.com/,False,Testsysteme,automatisierte Füllsysteme,automatisierte Klebetechnologien,Füllmaschinen,Klebemaschinen,Testmaschinen,Automatisierungstechniken,Montageprozessen,
ABI Maschinenfabrik und Vertriebsgesellschaft mbH,https://www.abi-gmbh.com/,False,ABI MOBILRAM,Baggeranbaugeräte,DELMAG Drehbohranlagen,Bagger,Bohrgeräte,Hydraulikmaschinen,Bohren,Mischen,Rammen
Zasche handling GmbH,https://www.zasche.de,True,Blechbearbeitung,Hebezeuge,Krananlagen,Abkantpressen,Biegemaschinen,CNC-Fräsmaschinen,Biegen,Fertigungen,Montagen
Christ Packing Systems GmbH & Co. KG,https://www.christ-ps.com,True,Automatisierungslösungen,Pharma Verpackungslösungen,Prüfstandslösungen,Drehmaschinen,Erodiermaschinen,Folienmaschinen,Automatisierungen,Metallbearbeitungen,Montagen
Caisley International GmbH,https://www.caisley.de/,False,Identifizierungslösungen für Rinder,Identifizierungslösungen für Schafe und Ziegen,Identifizierungslösungen für Schweine,Automatisierte Fertigungsanlagen,Laserbeschriftungsmaschinen,Spritzgussmaschinen,Kunststoffverarbeitungen,Laserbeschriftungen,Montageprozessen
IDEAL - Werk C. + E. Jungeblodt,https://www.ideal-werk.com,False,Befestigungssysteme,Schneidemaschinen,Schweißmaschinen,Fräsmaschinen,Gitterschweißmaschinen,Koordinatenschweißmaschinen,Automatisierte Blechverarbeitungen,Kunststoffverarbeitungen,Laserschweißen
Maschinenfabrik Bermatingen GmbH & Co. KG,,True,Laserdienstleistungen,Pressen zur Volumenreduzierung,humus Mulchgeräte,Biegemaschinen,Laserschneidanlagen,Schweißanlagen,Blechbearbeitungen,Laserbearbeitungen,Metallbearbeitungen
Güdel Germany GmbH,https://www.gudel.com,False,Automatisierungslösungen,Gearboxes,Linear axis and gantries,Automatisierungssysteme,Förderanlagen,,Automatisierungen,Logistik,Montagen
ATLANTA Antriebssysteme GmbH,http://atlantagmbh.de,True,Erodiermaschinen,Fräsmaschinen,Hubantriebe,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,Oberflächenbearbeitungen
Maucher Formenbau GmbH & Co. KG,https://www.maucher-kg.de/,False,CNC-Bearbeitungsmaschinen,Kunststoffteile,Werkzeuge,CNC-Maschinen,Spritzgussmaschinen,Vakuumtiefziehmaschinen,Spritzgüsse,Vakuumtiefziehen,textiles Umformen
Ostseestaal GmbH & Co. KG,http://www.ostseestaal.de/,False,3D-Kaltformteile,Komplexe Formen,Solarbetriebenen Schiffe,Biegemaschinen,Fräsmaschinen,Schweißmaschinen,Kaltformen,Schweißen,Zuschneiden
