company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
Gentex GmbH,Erlenbach,NA,NA,"8.754.522,38","9.476.940,35",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Gentex_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schmiedetechnik Plettenberg,Plettenberg,"10.180.044,99","5.440.763,48",31.12.2021,31.12.2020,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Schmiedetechnik_Plettenberg/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
AL-KO Technology Paderborn GmbH,Paderborn,"119.853,00",146,"961.132,68",825,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/AL-KO_Technology_Paderborn_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HEWI G. Winker GmbH & Co. KG,Spaichingen,"8.649.179,02","6.560.729,53","27.714.491,48","26.611.343,64",01.01.2015,31.12.2015,bundesanzeiger_local_data_autozulieferer/HEWI_G._Winker_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
Horizon Global Germany GmbH,Hartha,"1.692.583,37","1.526.949,65",2021,2020,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Horizon_Global_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
REBO Lighting & Electronics GmbH,Eisenach,"9.577.946,04","8.885.686,42","24.892.163,48","15.789.350,59",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/REBO_Lighting_and_Electronics_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Silver Atena GmbH,München,NA,NA,"2.771.756,41",1.638,01.01.2020,31.12.2020,bundesanzeiger_local_data_autozulieferer/Silver_Atena_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Musashi Luechow GmbH,Lüchow (Wendland),"3.760.663,00","4.224.285,00","11.629.275,40","10.161.794,92",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Musashi_Luechow_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Dr. Franz Schneider GmbH,Föritztal OT Judenbach,NA,NA,NA,NA,-,-,
Hörmann Automotive Gustavsburg GmbH,Ginsheim-Gustavsburg,"11.385.231,14","13.264.288,00","19.068.067,97","22.702.138,66",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Hoermann_Automotive_Gustavsburg_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Steel Automotive GmbH,Großbottwar,"6.458.208,11","4.519.433,81","7.387.593,77","8.056.570,93",31.12.2021,31.12.2020,bundesanzeiger_local_data_autozulieferer/Steel_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Prinz & Co. GmbH Stahlrohre,Wickede (Ruhr),"1.385.376,00","1.059.669,00","2.022.281,08","1.606.802,33",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Prinz_and_Co._GmbH_Stahlrohre/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Müller GmbH Formenbau,Breidenbach,"8.054.598,71","1.335.727,94","3.806.689,97",2.922,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Mueller_GmbH_Formenbau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MHG Fahrzeugtechnik GmbH,Heubach,"2.601.112,00","2.614.049,00","4.129.598,46","4.141.089,44",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/MHG_Fahrzeugtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
müller co-ax ag,Forchtenberg,"2.053.133,65","2.449.948,74","7.563.633,13","7.918.026,86",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/mueller_co-ax_ag/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Volkswagen Infotainment GmbH,Bochum,NA,NA,NA,NA,-,-,
DENSO AUTOMOTIVE Deutschland GmbH,Eching,"7.563.534,16",8.908,"58.357.898,17",61.305,01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/DENSO_AUTOMOTIVE_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Integral Accumulator GmbH,Weinheim,NA,NA,NA,NA,-,-,
ae group ag,Gerstungen,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/ae_group_ag/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Eppsteiner Apparatebau GmbH Sitz Elz,Elz,"219.486,82","276.234,82","401.050,34","489.720,34",01.01.2019,31.12.2019,bundesanzeiger_local_data_autozulieferer/Eppsteiner_Apparatebau_GmbH_Sitz_Elz/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
Nölle-Pepin GmbH & Co. KG,Schwelm,NA,NA,"6.084.451,14","6.327.260,14",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Noelle-Pepin_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FEP Fahrzeugelektrik Pirna GmbH & Co. KG,Pirna,"12.683.363,00","14.031.718,00","21.648.421,40","22.645.354,40",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/FEP_Fahrzeugelektrik_Pirna_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Casco Schoeller GmbH,Frankfurt am Main,"186.453,57","221.267,21","312.231,65","535.872,72",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Casco_Schoeller_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
tmax Germany GmbH,Mannheim,NA,NA,NA,NA,-,-,
Oberaigner Automotive GmbH,Laage,"18.528,18","21.692,76","957.482,38","1.251.950,19",01.02.2021,31.01.2022,bundesanzeiger_local_data_autozulieferer/Oberaigner_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.02.2021_bis_zum_31.01.2022
Bharat Forge Aluminiumtechnik GmbH,Brand-Erbisdorf,"46.384.349,00","23.627.138,00","136.031.532,68","119.030.309,08",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Bharat_Forge_Aluminiumtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Karl Georg Schobert,Aschaffenburg,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Karl_Georg_Schobert/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Frauenthal Airtank Elterlein GmbH,Elterlein,"4.551.610,68","5.046.490,51","9.525.218,66","10.078.484,79",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Frauenthal_Airtank_Elterlein_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
VOIT Automotive GmbH,St. Ingbert,"39.325.970,26","36.196.305,00",4.822,4.808,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/VOIT_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
oso precision GmbH,Plettenberg,NA,NA,NA,NA,-,-,
Rasche Umformtechnik GmbH & Co. KG,Plettenberg,"17.364.101,42","89.683,14","4.296.406,34","5.264.518,17",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Rasche_Umformtechnik_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KIRCHHOFF Mobility GmbH & Co. KG,Hilden,NA,NA,"251.422,46","317.006,46",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/KIRCHHOFF_Mobility_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KDK Automotive GmbH,Wächtersbach,"1.874.321,00","2.386.915,00","7.012.169,90","7.896.358,16",27.08.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/KDK_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Eggers-Fahrzeugbau GmbH,Stuhr,NA,NA,"304.445,00","368.721,00",31.12.2021,31.12.2020,bundesanzeiger_local_data_autozulieferer/Eggers-Fahrzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HITEGA Präzisionsmechanik GmbH,Gangkofen,NA,NA,"1.271.181,00","486.549,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/HITEGA_Praezisionsmechanik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Jörg Vogelsang GmbH & Co. KG,Hagen,"4.322.601,89",4.399,"6.132.741,81",6.540,01.01.2019,31.12.2019,bundesanzeiger_local_data_autozulieferer/Joerg_Vogelsang_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
Maincor Rohrsysteme GmbH & Co. KG,Schweinfurt,"9.818.372,00","8.648.961,00","19.839.724,49","14.412.443,66",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Maincor_Rohrsysteme_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
OEKA TECH Automotive GmbH,Bamberg,NA,NA,NA,NA,-,-,
Snop Automotive Cologne GmbH,Köln,"7.599,00","22.799,00","50.090.550,41","58.307.903,34",01.06.2021,31.05.2022,bundesanzeiger_local_data_autozulieferer/Snop_Automotive_Cologne_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.06.2021_bis_zum_31.05.2022
Metallwerk Biebighäuser GmbH,Leverkusen,"1.842.430,28","2.158.988,99","3.584.676,21","3.957.055,49",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Metallwerk_Biebighaeuser_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PRINZ VERBINDUNGSELEMENTE GMBH,Plettenberg,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/PRINZ_VERBINDUNGSELEMENTE_GMBH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schweizer Group Global GmbH,Hattenhofen,NA,NA,NA,NA,-,-,
BREMSKERL REIBBELAGWERKE,Estorf,"4.000.452,00","4.327,4","9.489.186,29","10.672,2",01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/BREMSKERL_REIBBELAGWERKE/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Kongsberg Automotive GmbH,Hallbergmoos,NA,NA,"344.482,06","356.717,46",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Kongsberg_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
LISI AUTOMOTIVE Mecano GmbH,Heidelberg,"2.689.907,35","3.268.981,45","7.797.832,64","7.930.476,08",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/LISI_AUTOMOTIVE_Mecano_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
LISI AUTOMOTIVE KKP GmbH & Co. KG,Mellrichstadt,"6.182.091,46","6.926.449,47","13.056.836,64","13.655.211,53",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/LISI_AUTOMOTIVE_KKP_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PEX Automotive GmbH,Pfullingen,NA,NA,"1.544,00","994,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/PEX_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
IDH Anlagenbau und Montage GmbH,Glauchau,NA,NA,NA,NA,01.01.2009,31.12.2009,bundesanzeiger_local_data_autozulieferer/IDH_Anlagenbau_und_Montage_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2009_bis_zum_31.12.2009
XBond GmbH & Co. KG,Ahaus,"520.080,14","755.529,00","3.225.956,89","5.514.637,33",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/XBond_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Heinrich Huhn Deutschland GmbH,Drolshagen,"84.222,00","0,00","151.145,00","0,00",31.07.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Heinrich_Huhn_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_31.07.2021_bis_zum_31.12.2021
Rudolf Rafflenbeul Stahlwarenfabrik,Hagen,"477.085,03","615.637,65","16.413.617,67","13.997.644,09",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Rudolf_Rafflenbeul_Stahlwarenfabrik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BRUSS Werk Brieselang GmbH & Co. KG,Brieselang,"199.223,00","233.431,00","712.953,96","789.088,96",31.12.2006,31.12.2005,bundesanzeiger_local_data_autozulieferer/BRUSS_Werk_Brieselang_GmbH_and_Co._KG/Jahresabschluss_zum_31._Dezember_2006
Falkenroth Umformtechnik GmbH,Schalksmühle,NA,NA,NA,NA,-,-,
Rieger GmbH,Villingen-Schwenningen,NA,NA,"1.853.386,29","1.997.166,29",01.01.2010,31.12.2010,bundesanzeiger_local_data_autozulieferer/Rieger_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2010_bis_zum_31.12.2010
Elektrobit Automotive GmbH,Erlangen,NA,NA,NA,NA,-,-,
Happich GmbH,Wuppertal,"332.099,98","283.607,71","447.396,72","417.156,45",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Happich_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Bruno Weisser GmbH & Co. KG,Neresheim,NA,NA,"2.233.666,87","2.460.540,87",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Bruno_Weisser_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Konvekta Aktiengesellschaft,Schwalmstadt,"139.509,18","167.517,54","6.886.174,13","6.909.271,11",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Konvekta_Aktiengesellschaft/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Süddeutsche Gelenkscheibenfabrik,Waldkraiburg,NA,NA,NA,NA,01.01.2011,31.12.2011,bundesanzeiger_local_data_autozulieferer/Sueddeutsche_Gelenkscheibenfabrik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2011_bis_zum_31.12.2011
KOKI TECHNIK,Niederwürschnitz,"5.317.969,02","12.303.495,08","12.524.851,69","19.955.438,42",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/KOKI_TECHNIK/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
CCM Compressor & Components,Chemnitz,"338.657,00","355.422,00","939.845,96","973.019,96",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/CCM_Compressor_and_Components/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WKW Aktiengesellschaft,Velbert,16.380,16.319,37.551,35.963,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/WKW_Aktiengesellschaft/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wolverine Advanced Materials GmbH,Öhringen,"1.841.519,58","1.257.181,82","5.147.296,60","4.901.102,27",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Wolverine_Advanced_Materials_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Globus Gummiwerke GmbH,Ahrensbök,"1.016.668,00","1.323.141,00","1.740.520,72",10.601,31.12.2016,31.12.2015,bundesanzeiger_local_data_autozulieferer/Globus_Gummiwerke_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
Cotarko GmbH,Köln,"18.839.547,69","18.206.764,99","22.167.671,36","21.817.683,84",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Cotarko_GmbH/Jahresabschluss_Jahresfinanzbericht_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Feldmann Türsysteme GmbH,Velbert,NA,NA,"2.062.517,47","2.134.674,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Feldmann_Tuersysteme_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
INNO FRICTION GmbH,Hamm (Sieg),"5.988.981,73","5.881.851,73",7.828,10.579,01.01.2018,31.12.2018,bundesanzeiger_local_data_autozulieferer/INNO_FRICTION_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
Elektro-Metall Export GmbH,Ingolstadt,"492.147,18",458,"2.580.086,40",2.575,01.10.2006,30.09.2007,bundesanzeiger_local_data_autozulieferer/Elektro-Metall_Export_GmbH/Jahresabschluss_zum_30.09.2007
Salzmann Kühler GmbH,Rielasingen-Worblingen,NA,NA,"49.177,00","60.930,00",01.10.2021,30.09.2022,bundesanzeiger_local_data_autozulieferer/Salzmann_Kuehler_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
PLDS Germany GmbH,Wetzlar,NA,NA,"34.757,69","45.046,81",31.12.2021,31.12.2020,bundesanzeiger_local_data_autozulieferer/PLDS_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
C. F. Maier GmbH & Co KG,Königsbronn,"0,00","318.037,00","5.897.562,75","6.596.673,46",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/C._F._Maier_GmbH_and_Co_KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
L. Schaible GmbH & Co. KG,Villingen-Schwenningen,"1.383.949,28",1.890,"2.866.019,20",3.704,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/L._Schaible_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Auto Heinen GmbH,Bad Münstereifel,"539.005,59","4.958.273,10","2.733.822,80","9.963.358,24",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Auto_Heinen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HEYCO-WERK,Remscheid,NA,NA,NA,NA,-,-,
Schieffer GmbH & Co. KG,Lippstadt,"2.753.210,10","3.276.192,79","4.897.878,31","5.574.604,68",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Schieffer_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Selzer Fertigungstechnik GmbH & Co. KG,Driedorf,NA,NA,NA,NA,-,-,
Pfinder KG,Böblingen,NA,NA,NA,NA,-,-,
A. Kayser Automotive Systems GmbH,Einbeck,NA,NA,NA,NA,-,-,
Klubert + Schmidt GmbH,Pottenstein,NA,NA,"463.664,92","440.820,44",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Klubert_+_Schmidt_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
NAF Neunkirchener Achsenfabrik AG,Neunkirchen am Brand,"3.519.569,49","2.221.726,39","20.749.052,09","19.104.048,64",01.01.2011,31.12.2011,bundesanzeiger_local_data_autozulieferer/NAF_Neunkirchener_Achsenfabrik_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2011_bis_zum_31.12.2011
SEEGER ORBIS GmbH,Königstein im Taunus,"5.136.612,00","4.025.992,00","14.854.951,34","15.523.345,34",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/SEEGER_ORBIS_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Ehmann & Partner GmbH,Gundelsheim,NA,NA,"340.149,98","357.045,24",01.10.2021,30.09.2022,bundesanzeiger_local_data_autozulieferer/Ehmann_and_Partner_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
Alcar Leichtmetallräder GmbH,Siegburg,"8.447.184,51","9.338.894,02","21.686.979,26","22.866.735,69",01.02.2019,31.01.2020,bundesanzeiger_local_data_autozulieferer/Alcar_Leichtmetallraeder_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.02.2019_bis_zum_31.01.2020
Hermann Schnierle GmbH,Gersthofen,"239.898,00","251.720,50","929.627,51","719.369,01",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Hermann_Schnierle_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schöler GmbH,Ratekau OT Pansdorf,NA,NA,NA,NA,-,-,
BAA Boysen Abgassysteme Achim GmbH & Co. KG,Achim,NA,NA,NA,NA,-,-,
BAP Boysen Abgassysteme Plauen GmbH Co. & KG,Plauen,"13.133.943,00","12.736.009,00","32.984.417,95","32.720.181,34",31.12.2009,31.12.2009,bundesanzeiger_local_data_autozulieferer/BAP_Boysen_Abgassysteme_Plauen_GmbH_Co._and_KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2009_bis_zum_31.12.2009
Metallgießerei Schüle GmbH,Sersheim,"2.818.731,00","3.086.132,00","2.240.474,00","0,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Metallgiesserei_Schuele_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schäfer-Oesterle GmbH,Würzburg,"1.907.562,99","0,00","3.134.121,22","0,00",24.06.2018,31.12.2018,bundesanzeiger_local_data_autozulieferer/Schaefer-Oesterle_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_24.06.2018_bis_zum_31.12.2018
HJS Emission Technology GmbH & Co. KG,Menden (Sauerland),NA,NA,NA,NA,-,-,
Dr. Haubitz GmbH & Co. KG,Solingen,"1.049.667,00","1.248.904,00","20.298,00","15.274,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Dr._Haubitz_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HUGO SCHNIPPERING,Kierspe,NA,NA,"2.130.352,32","2.222.346,32",01.01.2016,31.05.2016,bundesanzeiger_local_data_autozulieferer/HUGO_SCHNIPPERING/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.05.2016
Haldex GmbH,Heidelberg,"731.657,91","981.784,25","731.657,91","981.784,25",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Haldex_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Sumitomo Electric Bordnetze SE,Wolfsburg,"17.306,00","0,00",21.363.611,21.195.586,01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/Sumitomo_Electric_Bordnetze_SE/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Auto-Kabel Management GmbH,Hausen im Wiesental,NA,NA,"292.102,00","529.080,00",01.02.2021,31.01.2022,bundesanzeiger_local_data_autozulieferer/Auto-Kabel_Management_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.02.2021_bis_zum_31.01.2022
Bock GmbH,Frickenhausen,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Bock_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schürholz GmbH & Co. KG Stanztechnik,Plettenberg,"5.715.400,26","2.631.460,00","7.231.404,70","6.168.584,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Schuerholz_GmbH_and_Co._KG_Stanztechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Karl Etzel GmbH,Mühlacker,"6.978.787,00","4.452.033,00","26.485.693,74","19.469.197,70",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Karl_Etzel_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Flex Automotive GmbH,Filderstadt,"930.678,19",726,"1.787.688,91",1.191,01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/Flex_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Hammerwerk Fridingen GmbH,Fridingen an der Donau,"2.224.191,00","2.926.800,00","11.316.797,79","11.215.793,13",14.11.2023,30.09.2022,bundesanzeiger_local_data_autozulieferer/Hammerwerk_Fridingen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
Schweikert GmbH,Lehrensteinsfeld,"429.057,00","467.753,00","1.356.833,00","1.283.425,78",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Schweikert_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ZMT Automotive GmbH & Co. KG,Bruck in der Oberpfalz,NA,NA,NA,NA,-,-,
Hanomag Aluminium Solutions GmbH,Baunatal,NA,NA,NA,NA,-,-,
PE Automotive GmbH & Co. KG,Wuppertal,"55.122,00","55.735,00","1.193.749,00","1.274.661,00",01.01.2020,31.12.2020,bundesanzeiger_local_data_autozulieferer/PE_Automotive_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Audi Electronics Venture GmbH,Gaimersheim,NA,NA,NA,NA,31.12.2013,31.12.2013,bundesanzeiger_local_data_autozulieferer/Audi_Electronics_Venture_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2013_bis_zum_31.12.2013
RMA-TSK-Kunststoffsysteme GmbH & Co KG,Sömmerda,"687.673,00","849.572,00","878.115,52","1.135.012,02",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/RMA-TSK-Kunststoffsysteme_GmbH_and_Co_KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
