company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
Kuper Maschinen und Anlagen GmbH,Rietberg,NA,NA,"1.234,00","1.716,00",01.01.2017,31.12.2017,bundesanzeiger_local_maschinenbau/Kuper_Maschinen_und_Anlagen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
Carl Kurt Walther GmbH & Co. KG,Haan,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Carl_Kurt_Walther_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
bielomatik GmbH,Römerstein,"823.024,74","921.672,59","1.318.987,97","1.584.713,88",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/bielomatik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Holz-Her GmbH,Nürtingen,NA,NA,"3.228.390,00",3.255,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Holz-Her_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Borsig GmbH,Berlin,NA,NA,"0,00","66,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Borsig_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Heinrich Georg GmbH Maschinenfabrik,Kreuztal,"7.387.116,00","6.666.887,00","10.623.161,00","9.430.220,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Heinrich_Georg_GmbH_Maschinenfabrik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Richter GmbH & Co. KG,Hürtgenwald,NA,NA,"972.036,57","754.594,66",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Richter_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Rodriguez GmbH,Eschweiler,"383.368,43","215.557,42","2.206.763,92","2.122.273,17",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Rodriguez_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MSB GmbH & Co. KG,Bischofsheim a.d.Rhön,"241.025,00","319.169,00","7.543.806,67","7.887.526,67",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/MSB_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
VIBRA MASCHINENFABRIK,Offenbach am Main,"2.703.191,46","2.033.161,46","6.767.772,38","7.437.364,86",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/VIBRA_MASCHINENFABRIK/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
EWAB Engineering GmbH,Hann. Münden,"106.678,15","81.959,74",2021,2020,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/EWAB_Engineering_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
IGENO Fahrzeug-,Nordhausen,NA,NA,"665.138,04","664.415,04",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/IGENO_Fahrzeug-/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
A.T.A. Anlagentechnik Aschersleben,Aschersleben,NA,NA,"1.325.736,51","1.413.479,51",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/A.T.A._Anlagentechnik_Aschersleben/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PROFILMETALL GmbH,Hirrlingen,"3.538.250,56","3.467.878,56","386.901,16","346.695,16",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/PROFILMETALL_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Mall + Herlan GmbH,Pfinztal,"132.506,69",137,"5.788.969,68",6.174,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Mall_+_Herlan_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wartinger Maschinenbau GmbH,Ebnath,NA,NA,"655.157,83","671.661,83",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Wartinger_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KAMA GmbH,Dresden,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/KAMA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Steremat Induktion GmbH,Schöneiche bei Berlin,NA,NA,"474.878,16","28,96",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Steremat_Induktion_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Grimm Maschinenbau GmbH,Apen,NA,NA,"481.677,00","613.933,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Grimm_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Haugg-Kühlerfabrik GmbH,Aachen,"389.112,50","307.734,00","2.159.589,17","2.137.258,37",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Haugg-Kuehlerfabrik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WAFIOS Aktiengesellschaft,Reutlingen,"1.362.779,00","1.984.906,00","10.978.980,34","11.684.983,77",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/WAFIOS_Aktiengesellschaft/Jahresabschluss_Jahresfinanzbericht_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Aachener Maschinenbau GmbH,Alsdorf,"242.971,00","302.372,00","2.779.070,16","2.835.008,50",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Aachener_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kranservice Rheinberg GmbH,Duisburg,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Kranservice_Rheinberg_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Cohu GmbH,Kolbermoor,NA,NA,"14.883,54","35.545,49",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Cohu_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SMB Spezialmaschinenbau GmbH& Co. KG,Marienberg,NA,NA,"200.092,00","257.573,00",01.01.2014,31.12.2014,bundesanzeiger_local_maschinenbau/SMB_Spezialmaschinenbau_GmbHand_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2014_bis_zum_31.12.2014
SCHUKO H. Schulte-Südhoff GmbH,Bad Laer,"841.752,00","958.567,00","1.429.359,00","1.389.207,45",01.02.2021,31.01.2022,bundesanzeiger_local_maschinenbau/SCHUKO_H._Schulte-Suedhoff_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.02.2021_bis_zum_31.01.2022
Manfred Blind GmbH,Hassel (Weser),NA,NA,NA,NA,-,-,
Karl Eugen Fischer GmbH,Burgkunstadt,"1.818.256,00","2.347.590,00","6.301.225,85","5.488.169,00",01.01.2008,31.12.2008,bundesanzeiger_local_maschinenbau/Karl_Eugen_Fischer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2008_bis_zum_31.12.2008
DREHMO GmbH,Wenden,"759.377,07",773,"10.808.927,21",11.019,01.01.2020,31.12.2020,bundesanzeiger_local_maschinenbau/DREHMO_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Kiefel GmbH,Freilassing,"8.177.044,22","5.975.875,00","49.271.893,60","49.911.133,17",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Kiefel_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Waldrich Siegen,Siegen,"7.703.058,00","6.568.493,00","12.426.921,10","14.995.290,83",01.01.2018,31.12.2018,bundesanzeiger_local_maschinenbau/Waldrich_Siegen/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
FLP Microfinishing GmbH,Zörbig,NA,NA,"578.712,68","1.608.245,84",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/FLP_Microfinishing_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Brother,Emmerich am Rhein,NA,NA,"2.499.959,03","2.573.476,85",01.04.2021,31.03.2022,bundesanzeiger_local_maschinenbau/Brother/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
A B Graphic International GmbH,Baesweiler,NA,NA,"168.227,00","215.630,00",01.05.2021,30.04.2022,bundesanzeiger_local_maschinenbau/A_B_Graphic_International_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.05.2021_bis_zum_30.04.2022
Friedrich Hippe,Hagen am Teutoburger Wald,NA,NA,NA,NA,-,-,
ETW Energietechnik GmbH,Moers,"63.846,63","58.661,63","5.745.446,00","4.985.076,84",01.04.2021,31.03.2022,bundesanzeiger_local_maschinenbau/ETW_Energietechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Autotherm,Waxweiler,NA,NA,"194.744,21","209.434,76",01.01.2020,31.12.2020,bundesanzeiger_local_maschinenbau/Autotherm/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
STAMA Stahl- und Maschinenbau,Bad Saarow,NA,NA,"1.771.105,71","1.797.378,50",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/STAMA_Stahl-_und_Maschinenbau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
JENSEN GmbH,Harsum,2.111,2.117,4.838,5.262,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/JENSEN_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Härtwig Maschinenbau GmbH & Co. KG,Cunewalde,NA,NA,"4.415,00","8.546,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Haertwig_Maschinenbau_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Weisstaler Bödenpresswerke GmbH,Burbach,"1.755.498,00",2.052,"8.109.379,70",7.457,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Weisstaler_Boedenpresswerke_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ENGMATEC GmbH,Radolfzell am Bodensee,"176.149,50","429.004,50","1.043.441,27","1.498.575,27",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/ENGMATEC_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Toss GmbH & Co KG Verpackungssysteme,Buseck,NA,NA,"748.657,00","786.381,00",31.12.2007,31.12.2007,bundesanzeiger_local_maschinenbau/Toss_GmbH_and_Co_KG_Verpackungssysteme/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2007_bis_zum_31.12.2007
Schneider Maschinenbau GmbH + Co. KG,Lennestadt,NA,NA,"1.931.245,21","1.042.894,93",01.01.2020,31.12.2020,bundesanzeiger_local_maschinenbau/Schneider_Maschinenbau_GmbH_+_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
WIDOS Wilhelm Dommer Söhne GmbH,Ditzingen,"20.989,00","28.655,00","3.161.218,21","3.247.928,21",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/WIDOS_Wilhelm_Dommer_Soehne_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
NTG Neue Technologien GmbH & Co. KG,Gelnhausen,"4.245.230,00","2.668.708,40","6.157.239,87","4.568.994,17",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/NTG_Neue_Technologien_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Loeser GmbH,Speyer,NA,NA,"875.293,70","937.812,70",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Loeser_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Uth GmbH,Fulda,"384.669,50","477.013,50","652.078,50","790.313,50",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Uth_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schubert Maschinen- und Anlagenbau GmbH,Ennepetal,NA,NA,"555.359,53","548.055,53",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Schubert_Maschinen-_und_Anlagenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WUMAG TEXROLL GmbH & Co. KG,Krefeld,"122.729,00","149.652,00","7.569.006,64","9.796.353,82",01.01.2017,31.12.2017,bundesanzeiger_local_maschinenbau/WUMAG_TEXROLL_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
MBH Maschinenbau & Blechtechnik GmbH,Ibbenbüren,"2.171.316,82","993.660,58","2.620.293,16","1.501.241,30",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/MBH_Maschinenbau_and_Blechtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KINKELE GmbH & Co. KG,Ochsenfurt,NA,NA,"438.501,00","122.256,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/KINKELE_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Grunwald GmbH,Wangen im Allgäu,"471.834,00","642.715,00","2.769.687,00","3.222.550,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Grunwald_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
b + b Automations- und,Oberzent OT Beerfelden,NA,NA,NA,NA,-,-,
FPT Robotik GmbH & Co. KG,Amtzell,"15.028,00","18.969,00","319.070,34","275.767,91",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/FPT_Robotik_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Knecht Maschinenbau GmbH,Bergatreute,NA,NA,"1.714.990,00","1.188.381,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Knecht_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BMA Braunschweigische,Braunschweig,"5.263.733,54",6.584,"12.312.557,00",13.923,01.10.2021,30.09.2022,bundesanzeiger_local_maschinenbau/BMA_Braunschweigische/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
BVM BRUNNER GMBH & Co. KG,Reutlingen,"16.493,00",17.394,"6.442.205,74",5.262.122,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/BVM_BRUNNER_GMBH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Aschaffenburger Maschinenfabrik,Aschaffenburg,NA,NA,NA,NA,01.01.2019,31.12.2019,bundesanzeiger_local_maschinenbau/Aschaffenburger_Maschinenfabrik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
MADO GmbH,Dornhan,"2.453.452,86","277.384,19","1.636.196,00","1.472.249,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/MADO_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schepers GmbH & Co. KG,Vreden,"25.600,00.",5.,"244.739,00","273.643,00",01.01.2010,31.12.2010,bundesanzeiger_local_maschinenbau/Schepers_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2010_bis_zum_31.12.2010
STEINERT GmbH,Köln,"3.133.390,51","3.403.839,51","12.114.163,36","11.158.626,04",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/STEINERT_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Motoreninstandsetzungswerk,Kiel,"555.128,28","633.767,00","651.734,37","727.387,80",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Motoreninstandsetzungswerk/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PFAFF Industriesysteme und Maschinen,Kaiserslautern,"693.306,15","664.378,75","1.776.955,58","1.843.369,37",01.01.2018,31.12.2018,bundesanzeiger_local_maschinenbau/PFAFF_Industriesysteme_und_Maschinen/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
Hemro Manufacturing Germany GmbH,Hamburg,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Hemro_Manufacturing_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KAPP GmbH & Co. KG,Coburg,"32.432,00","42.280,00","10.161.371,20","10.535.740,62",01.07.2015,30.06.2016,bundesanzeiger_local_maschinenbau/KAPP_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2015_bis_zum_30.06.2016
Miksch GmbH,Göppingen,NA,NA,"547.299,75","568.494,72",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Miksch_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
K.R. Pfiffner GmbH,Zimmern ob Rottweil,"224.209,00","343.394,00","720.976,00","795.907,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/K.R._Pfiffner_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Stromag GmbH,Unna,"2.377.885,50",2.963,"8.846.875,00",9.813,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Stromag_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Herzog GmbH,Oldenburg (Oldenburg),NA,NA,"1,00","1,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Herzog_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
bedo Verpackungstechnik GmbH,Lübeck,NA,NA,"196.051,80","245,2",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/bedo_Verpackungstechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
STIEBER GmbH,Heidelberg,NA,NA,"7.405,00","9.681,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/STIEBER_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
H.I.T. Maschinenbau GmbH + Co. KG,Ettringen,"412.591,00","456.100,00","857.856,45","919.246,45",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/H.I.T._Maschinenbau_GmbH_+_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Gebr. Reinfurt GmbH Co. KG,Rimpar,"7.871.824,92","8.007.232,55","19.658.305,28","20.262.573,84",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Gebr._Reinfurt_GmbH_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
CERTUSS Dampfautomaten GmbH & Co. KG,Krefeld,"0,00","0,00","1.590.030,55","1.509.179,62",01.05.2021,30.04.2022,bundesanzeiger_local_maschinenbau/CERTUSS_Dampfautomaten_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.05.2021_bis_zum_30.04.2022
RIPPERT GmbH & Co. KG,Herzebrock-Clarholz,NA,NA,"7.939.800,08","7.998.530,52",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/RIPPERT_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HEESS GmbH & Co KG,Lampertheim,"69.578,00","86.790,00","325.539,50","363.919,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/HEESS_GmbH_and_Co_KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KOBRA Formen GmbH,Lengenfeld,"13.496.640,24","12.031.464,36","27.947.583,73","27.354.654,03",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/KOBRA_Formen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MITEX GmbH,Erkrath,NA,NA,"1.963.806,45","1.924.333,61",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/MITEX_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Josef Meissner GmbH & Co. KG,Köln,"139.440,44","157.712,44","31.877,81","31.877,81",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Josef_Meissner_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BÜLTMANN GmbH,Neuenrade,"1,00","1,00","209.249,00","97.450,00",01.07.2021,30.06.2022,bundesanzeiger_local_maschinenbau/BUeLTMANN_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
REFORM Grinding Technology GmbH,Fulda,"1.516,00","1.748,00","16.081,00","19.693,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/REFORM_Grinding_Technology_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
LANG GmbH & Co. KG,Hüttenberg,"0,50","0,50","824.380,55","756.191,05",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/LANG_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Zeulenroda Presstechnik GmbH,Zeulenroda-Triebes,"1.133.735,97","1.300.555,97","1.286.758,13","1.444.652,13",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Zeulenroda_Presstechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
AMADA WELD TECH GmbH,Puchheim,"215.820,17","295.047,18","447.569,34","565.592,15",01.04.2020,31.03.2021,bundesanzeiger_local_maschinenbau/AMADA_WELD_TECH_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2020_bis_zum_31.03.2021
Kawasaki Gas Turbine Europe GmbH,Bad Homburg v. d. Höhe,"13.006,00","19.431,00","311.360,68","365.363,68",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Kawasaki_Gas_Turbine_Europe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
W. Müller GmbH,Troisdorf,"1.510.035,00","1.716.805,00","2.679.663,01","2.763.543,86",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/W._Mueller_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Columbus McKinnon,Kissing,"544.242,08","532.640,47","1.143.811,50","1.321.331,77",01.04.2021,31.03.2022,bundesanzeiger_local_maschinenbau/Columbus_McKinnon/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
MAXIMATOR GmbH,Nordhausen,NA,NA,"7.516.872,73","1.947.380,18",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/MAXIMATOR_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Pressta-Eisele GmbH,Bullay,NA,NA,"2.491.251,98","2.062.893,91",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Pressta-Eisele_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Polyplan-GmbH Polyurethan-Maschinen,Straßlach,"88.309,00","111.547,00","199.100,00","248.419,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Polyplan-GmbH_Polyurethan-Maschinen/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hans Wanner GmbH,Wangen im Allgäu,NA,NA,"1.036.800,90","885.727,00",01.10.2021,30.09.2022,bundesanzeiger_local_maschinenbau/Hans_Wanner_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
GEMAG Gelenauer Maschinenbau AG,Gelenau/Erzgeb.,NA,NA,NA,NA,-,-,
Boart Longyear GmbH & Co. KG,Eiterfeld,"1.760.477,44","1.295.194,06","2.608.142,80","1.364.451,92",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Boart_Longyear_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
AMSBECK-Maschinentechnik GmbH,Everswinkel,NA,NA,"841.132,53","942.477,14",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/AMSBECK-Maschinentechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
RESA Systems GmbH,Saarwellingen,"125,50","1.927,50","8.194.967,79","7.387.620,13",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/RESA_Systems_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WMV Apparatebau GmbH,Windeck,"687.439,03","767.061,00","2.503.444,67","2.651.239,97",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/WMV_Apparatebau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Maschinen & Formenbau,Neustadt am Rübenberge,NA,NA,NA,NA,-,-,
Heinen Freezing Gmbh & Co. KG,Varel,NA,NA,NA,NA,29.04.2009,31.12.2009,bundesanzeiger_local_maschinenbau/Heinen_Freezing_Gmbh_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_29.04.2009_bis_zum_31.12.2009
JÖST GmbH + Co. KG,Dülmen,NA,NA,NA,NA,-,-,
Masa GmbH,Andernach,"1.079.182,93","1.289.220,93","7.371.892,23","7.538.217,92",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Masa_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Gala Kunststoff- und Kautschukmaschinen,Xanten,"436.840,50",472,"4.410.905,07",4.519,01.10.2015,31.12.2015,bundesanzeiger_local_maschinenbau/Gala_Kunststoff-_und_Kautschukmaschinen/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2015_bis_zum_31.12.2015
