company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
HYWEMA Josef Schwahlen GmbH & Co. KG,Solingen,NA,NA,"898.011,57","985.138,01",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/HYWEMA_Josef_Schwahlen_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kingeter GmbH Werkzeugbau,Heiningen,NA,NA,"853.362,76","987.233,76",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Kingeter_GmbH_Werkzeugbau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Neuhäuser Präzisionswerkzeuge GmbH,Prüm,"0,00","527.475,00","0,00","527.475,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Neuhaeuser_Praezisionswerkzeuge_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Postel Druckguß GmbH,Köln,"920.345,00","1.655.133,00","1.022.885,00","1.949.073,00",01.01.2020,30.06.2020,bundesanzeiger_local_werkzeugbau/Postel_Druckguss_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_30.06.2020
Eugen Drohmann GmbH easycut,Lorch,NA,NA,"163.210,54","287.368,54",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Eugen_Drohmann_GmbH_easycut/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
AKS Hartmetalltechnik GmbH,Schwäbisch Gmünd,NA,NA,"3.114,00","3.115,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/AKS_Hartmetalltechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ARNTZ GmbH + Co. KG,Remscheid,"1.272.506,00","369.285,00","2.742.765,00","1.782.570,00",31.12.2021,31.12.2020,bundesanzeiger_local_werkzeugbau/ARNTZ_GmbH_+_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Werkzeugbau + Kunststoffverarbeitung,Halver,NA,NA,"649.253,00","769.102,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Werkzeugbau_+_Kunststoffverarbeitung/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Fischer System-Mechanik GmbH,Durchhausen,NA,NA,"1.151.842,00","1.477.314,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Fischer_System-Mechanik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
G. Lang GmbH & Co. KG,St. Ingbert,NA,NA,"869.476,00","1.015,2",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/G._Lang_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HILMA-RÖMHELD GmbH,Wilnsdorf,343.683,0,"773.392,06","795.149,05",01.07.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/HILMA-ROeMHELD_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_31.12.2021
Kremann und Esser GmbH & Co. KG,Kierspe,"2.161.452,40","2.239.275,00","2.859.349,06","2.877.385,16",01.01.2019,31.12.2019,bundesanzeiger_local_werkzeugbau/Kremann_und_Esser_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
Lüsebrink & Teubner GmbH & Co. KG,Plettenberg,"269.029,00","465.940,00","563.527,00","840.996,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Luesebrink_and_Teubner_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Theleico Schleiftechnik GmbH & Co. KG,Meschede,NA,NA,NA,NA,-,-,
Schlenker Spannwerkzeuge GmbH & Co. KG,Villingen-Schwenningen,NA,NA,"6.620.348,05","7.492.747,05",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Schlenker_Spannwerkzeuge_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wirtz Werkzeugbau GmbH,Krefeld,"1,00","11.106,50","164.925,00","244.103,50",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Wirtz_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Daigler Kunststofftechnik GmbH,Trochtelfingen,NA,NA,"1.282.608,76","1.107.575,76",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Daigler_Kunststofftechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Josef Weischer GmbH & Co. KG,Emsdetten,"1.289.460,00","1.711.030,00","3.566.884,72","4.096.120,72",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Josef_Weischer_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
OPUS GmbH,Schönau,NA,NA,"2.079.338,00","2.694.070,00",01.01.2020,31.12.2020,bundesanzeiger_local_werkzeugbau/OPUS_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Wolpert Holding GmbH,Bretzfeld,NA,NA,"14.398.297,76","17.060.941,72",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Wolpert_Holding_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SCHAUFLER Tooling GmbH & Co. KG,Laichingen,"930.100,63","1.034.309,03","2.708.246,07","2.895.656,01",31.12.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/SCHAUFLER_Tooling_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Stefan Pfaff -,Röthenbach (Allgäu),NA,NA,NA,NA,01.10.2017,30.09.2018,bundesanzeiger_local_werkzeugbau/Stefan_Pfaff_-/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2017_bis_zum_30.09.2018
Tillmann Werkzeugbau Profiltechnik GmbH,Arnsberg,"4.047.222,00","3.135.624,00","9.798.093,03","9.494.171,22",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Tillmann_Werkzeugbau_Profiltechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Riemke Tools GmbH,Lebach,NA,NA,"845.638,52","806.444,02",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Riemke_Tools_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Werkzeugbau Meindl GmbH,Bergen,NA,NA,"361.140,00","492.991,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Werkzeugbau_Meindl_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
3 D - Technik Zehmeister GmbH,Roßtal,NA,NA,"410.490,00","171.538,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/3_D_-_Technik_Zehmeister_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
"Klaus Backes GmbH,",Bruchmühlbach-Miesau,"294.882,00",2.,"392.272,76","250.567,76",01.01.2021,31.12.2021,"bundesanzeiger_local_werkzeugbau/Klaus_Backes_GmbH,/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021"
Wilke Werkzeugbau GmbH,Wuppertal,"1.316.855,14","1.671.830,99","1.629.529,19","1.876.051,96",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Wilke_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Joh. Jean Weiler Werkzeugbau,Zirndorf,NA,NA,NA,NA,-,-,
Jonas Werkzeugbau Stanzerei GmbH,Telgte,NA,NA,"718.187,50","860.596,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Jonas_Werkzeugbau_Stanzerei_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HEINRICHS GmbH & Co. KG,Lennestadt,NA,NA,"7.447.535,06","7.804.116,06",01.01.2016,31.12.2016,bundesanzeiger_local_werkzeugbau/HEINRICHS_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
WEDO Präzisionstechnik GmbH,Ulm,"223.219,00","370.830,00","1.562.239,60","867.627,50",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/WEDO_Praezisionstechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Romer GmbH,Dauchingen,NA,NA,"548.196,00","764.789,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Romer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Egon Großhaus GmbH & Co. KG,Lennestadt,NA,NA,NA,NA,-,-,
Wirth Werkzeugbau GmbH,Helmbrechts,"2.404.963,00","2.965.296,00","5.571.897,02","6.253.744,02",01.07.2021,30.06.2022,bundesanzeiger_local_werkzeugbau/Wirth_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
Claus Bender Werkzeugbau GmbH & Co. KG,Aßlar,NA,NA,"542.587,98","700.162,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Claus_Bender_Werkzeugbau_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Berger + Hermann GmbH & Co. KG,Stuttgart,NA,NA,"439.393,00","395.302,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Berger_+_Hermann_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kurt Betz GmbH,Leingarten,NA,NA,"291.373,57","216.353,57",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Kurt_Betz_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
voxeljet AG,Friedberg,NA,NA,NA,NA,-,-,
Peiseler GmbH & Co. KG,Remscheid,NA,NA,NA,NA,-,-,
Metallguß Seifert GmbH,Westerburg,NA,NA,"384.308,24","297.417,31",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Metallguss_Seifert_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SANKYO Oilless Industry GmbH,Hilden,NA,NA,"108.696,50","139.385,50",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/SANKYO_Oilless_Industry_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Grimmer GmbH,Lisberg,NA,NA,"1.393.646,00","1.417.716,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Grimmer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kindtner Kunststofftechnik GmbH,Künzelsau,NA,NA,"1.320.578,00","1.509.554,09",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Kindtner_Kunststofftechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WEBO Werkzeugbau Oberschwaben GmbH,Amtzell,"2.851.211,43","3.812.632,00","3.247.195,43","4.276.164,00",01.01.2019,31.12.2019,bundesanzeiger_local_werkzeugbau/WEBO_Werkzeugbau_Oberschwaben_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
POLY-TOOLS bennewart GmbH,Donsieders,NA,NA,"2.569.426,20","2.656.242,20",01.10.2020,30.09.2021,bundesanzeiger_local_werkzeugbau/POLY-TOOLS_bennewart_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2020_bis_zum_30.09.2021
Hack Formenbau GmbH;,Kirchheim unter Teck,"730.057,04","819.423,04","21.832.743,18","19.720,6",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Hack_Formenbau_GmbH;/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
S. Müller GmbH & Co. Werkzeugbau KG.,Neunkirchen-Seelscheid,"273.592,00","297.435,00","1.064.750,00","1.069.997,50",01.01.2014,31.12.2014,bundesanzeiger_local_werkzeugbau/S._Mueller_GmbH_and_Co._Werkzeugbau_KG./Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2014_bis_zum_31.12.2014
Roth Werkzeugbau GmbH,Auma-Weidatal,NA,NA,"5.676.153,03","6.183.950,03",24.02.2022,31.12.2021,bundesanzeiger_local_werkzeugbau/Roth_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schneider Form GmbH,Dettingen unter Teck,"3.209.100,00",4.379,"24.501.171,42",21.345,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Schneider_Form_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Eckerle GmbH,Beilngries,"777.090,50","985.131,50","1.357.354,50","1.656.962,50",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Eckerle_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Labermeyer & Hamberger GmbH & Co. KG,Ingolstadt,NA,NA,"11.513,25","14.634,75",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Labermeyer_and_Hamberger_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kaiser Werkzeugbau GmbH,Helferskirchen,NA,NA,"696.239,38","644.679,17",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Kaiser_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HERU Werkzeugbau GmbH & Co. KG,Lennestadt,NA,NA,"1.376.721,51","1.514.543,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/HERU_Werkzeugbau_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FROMM Präzision GmbH & Co. KG,Sitzendorf,NA,NA,"147.683,00","206.907,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/FROMM_Praezision_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Werkzeugbau Ruhla GmbH,Seebach,NA,NA,"1.167.673,00","1.329.940,57",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Werkzeugbau_Ruhla_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Emil Arnold GmbH & Co.,Ostfildern,NA,NA,"733.240,51","857.333,01",01.01.2020,31.12.2020,bundesanzeiger_local_werkzeugbau/Emil_Arnold_GmbH_and_Co./Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Oesterle Formenbau Züttlingen GmbH & Co. KG,Urbach (Remstal),NA,NA,NA,NA,-,-,
Werkzeugbau Winkelmühle GmbH,Klingenberg,184.,2.,"127.533,00","104.984,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Werkzeugbau_Winkelmuehle_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Paul Brüser GmbH,Finnentrop,"1.200.535,50","1.015.568,50","1.651.245,00","1.661.937,40",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Paul_Brueser_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WELLGO Gerätetechnik GmbH,Nohfelden,"1.024.779,00","1.461.530,00","1.893.040,00","2.001.384,81",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/WELLGO_Geraetetechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Formconsult Werkzeugbau GmbH,Schmalkalden,NA,NA,"1.742.243,23","2.209.624,76",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Formconsult_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Mädel-Metall Inhaber Jürgen Mädel e.K.,Neustadt an der Orla,NA,NA,NA,NA,-,-,
pro forma - Leistungen,Radeburg,"3.558.408,00","3.572.543,50","6.059.647,68","6.231.203,30",01.01.2018,31.12.2018,bundesanzeiger_local_werkzeugbau/pro_forma_-_Leistungen/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
WeTec GmbH,Schweppenhausen,NA,NA,"357.023,64","218.438,64",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/WeTec_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wink Stanzwerkzeuge GmbH & Co. KG,Neuenhaus,"7.409.330,00","4.172.909,00","13.193.616,20","9.184.119,55",01.01.2015,31.12.2015,bundesanzeiger_local_werkzeugbau/Wink_Stanzwerkzeuge_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
Wissler & Rademacher GmbH & Co. KG,Velbert,"1.855.228,50","1.583.779,50","6.865.910,80","3.775.455,95",31.12.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Wissler_and_Rademacher_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BMI Technical Services GmbH,Oberursel (Taunus),"2.097.800,29","2.100.361,02","8.694.894,50","5.214.184,76",01.01.2019,31.12.2019,bundesanzeiger_local_werkzeugbau/BMI_Technical_Services_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
Metall- und Kunststofftechnik,Barchfeld-Immelborn,NA,NA,"536.636,00","711.978,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Metall-_und_Kunststofftechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
JHM GmbH,Jockgrim,NA,NA,"990.373,25","1.279.856,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/JHM_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
M + W Maschinen- und Werkzeugbau GmbH,Dortmund,NA,NA,"1.415.945,30","1.529.800,30",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/M_+_W_Maschinen-_und_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
TriWeFo Tridelta,Hermsdorf,NA,NA,NA,NA,01.07.2021,30.06.2022,bundesanzeiger_local_werkzeugbau/TriWeFo_Tridelta/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
Pfarr - Stanztechnik GmbH,Buttlar,"6.121.159,00","4.140.685,00","8.245.905,53","7.869.139,07",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Pfarr_-_Stanztechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
LINATEC GmbH,Königs Wusterhausen,NA,NA,"2.163.908,70","2.714.297,70",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/LINATEC_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wohlhaupter GmbH,Frickenhausen,"1.707.261,00","1.069.664,00","2.610.296,00","1.707.079,48",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Wohlhaupter_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Friedrich Henkel Feinmechanik KG,Rodgau,NA,NA,NA,NA,-,-,
Burkhard GmbH,Mühldorf a. Inn,NA,NA,"1.947.351,60",25,11.04.2014,31.03.2015,bundesanzeiger_local_werkzeugbau/Burkhard_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_11.04.2014_bis_zum_31.03.2015
FWE - Formen- und Werkzeugbau,Eslarn,"1.228.462,00","846.221,00","3.029.315,06","2.831.514,06",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/FWE_-_Formen-_und_Werkzeugbau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ROBUR Prototyping & Materials GmbH,Chemnitz,NA,NA,"221.947,63","319.328,32",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/ROBUR_Prototyping_and_Materials_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ITH Technik GmbH,Hilter am Teutoburger Wald,NA,NA,"593.172,94","693.831,94",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/ITH_Technik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
VMR GmbH & Co. KG,Mönchweiler,NA,NA,"1.484.283,40","1.760.865,90",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/VMR_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FORMTECH Werkzeug- und Formenbau GmbH,Niederwinkling,NA,NA,"4.994.933,96","4.046.832,26",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/FORMTECH_Werkzeug-_und_Formenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Vogel & Heppner GmbH,Lichtenfels,NA,NA,"1.720.681,43","2.297.478,76",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Vogel_and_Heppner_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Borkott GmbH,Solingen,NA,NA,"2.416,00","6.572,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Borkott_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
H. Horst Hähl,Dußlingen,NA,NA,"2.016.462,00","1.177.111,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/H._Horst_Haehl/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Beiter GmbH & Co. KG,Sigmaringendorf,NA,NA,"2.086.672,00","2.358.470,00",01.01.2020,31.12.2020,bundesanzeiger_local_werkzeugbau/Beiter_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
GF Meco Eckel GmbH & Co. KG,Biedenkopf,NA,NA,NA,NA,-,-,
Modellbau Treiber GmbH,Maroldsweisach,NA,NA,"773.663,00","943.772,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Modellbau_Treiber_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
H. Hahn Modell-,Sontra,NA,NA,"1.058.260,76","1.238.742,76",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/H._Hahn_Modell-/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SWK Innovations GmbH & Co. KG,Lübbenau,NA,NA,"463.812,11","398.083,11",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/SWK_Innovations_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
hapema GmbH,Engelsbrand,"469.818,00","499.396,00","2.961.833,00","3.354.544,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/hapema_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Ehrlich Werkzeug- und Gerätebau GmbH,Königstein,"2.774.279,00","2.849.584,00","11.899.051,45","12.344.857,82",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Ehrlich_Werkzeug-_und_Geraetebau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Heck & Becker GmbH & Co. KG,Dautphetal,"1.643.233,00","2.202.014,50","2.919.391,14",3.705,01.04.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Heck_and_Becker_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.12.2021
Zeltwanger Maschinenbau GmbH,Tübingen,"569.919,00","476.313,00","857.279,60","817.376,60",01.01.2016,31.12.2016,bundesanzeiger_local_werkzeugbau/Zeltwanger_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
Johann Breier GmbH,Eppelborn,NA,NA,"434.245,00","611.093,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Johann_Breier_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Ernst Rehfuß Werkzeugbau GmbH,Balingen,NA,NA,"294.819,49","348.665,49",01.01.2020,31.12.2020,bundesanzeiger_local_werkzeugbau/Ernst_Rehfuss_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
ERWIN WEIDELE GMBH,Sauldorf,NA,NA,"146.392,00","160.693,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/ERWIN_WEIDELE_GMBH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Reuth GmbH,Großmaischeid,NA,NA,"382.206,00","202.765,33",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Reuth_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Weinmüller Formen- und Werkzeugbau GmbH,Ludwigsburg,NA,NA,"105.274,00","71.027,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Weinmueller_Formen-_und_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schäfer GmbH & Co. KG,Osnabrück,NA,NA,NA,NA,-,-,
Stolz & Seng,Donaueschingen,"1.081.113,00","259.272,00","1.566.360,00","572.962,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Stolz_and_Seng/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Gebrüder Geisler GmbH,Berlin,NA,NA,"904.245,00","713.347,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Gebrueder_Geisler_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
